Fixation_Start_Time,Fixation_End_Time,Fixation_Duration,Average_Gaze_X,Average_Gaze_Y,Average_Velocity
1538653111051,1538653111550,499,-0.144378375,0.1067003125,0.014356809437417257
1538653113222,1538653113348,126,-0.1365678,0.10631139999999999,0.015513851712819904
1538653114348,1538653114581,233,-0.14593275,0.128239875,0.011907922587895478
1538653114785,1538653114940,155,-0.15797150000000001,0.10798783333333334,0.020813980309678237
1538653116113,1538653116316,203,-0.17849885714285715,0.17209071428571426,0.014649920703025416
1538653116487,1538653116612,125,-0.16560080000000002,0.1572296,0.014670710012500667
1538653117440,1538653117613,173,-0.17281983333333337,0.16563000000000003,0.020516167613866827
1538653118050,1538653118238,188,-0.17404185714285716,0.17673471428571427,0.022498073050767512
1538653118972,1538653119098,126,-0.12617340000000002,0.3446782,0.018558990521782236
1538653122629,1538653122817,188,0.0,0.0,0.7950338544719234
1538653131645,1538653131816,171,-0.614039,-0.040210499999999996,0.03667372151925905
1538653134175,1538653134817,642,0.0,0.0,0.017021651993236284
1538653136644,1538653136846,202,-0.6465402857142857,0.011136857142857143,0.01801777746578408
1538653137206,1538653137379,173,-0.6487981666666668,0.025638166666666667,0.01799850001364447
1538653137863,1538653137987,124,-0.7235235,0.12519625,0.01483518001618239
1538653138613,1538653138753,140,-0.6270296,0.08023899999999999,0.020613753538711668
1538653140239,1538653140363,124,-0.0884152,0.161422,0.01877147670955394
1538653140456,1538653140613,157,-0.09265116666666667,0.1186145,0.03852216896176903
1538653145846,1538653146174,328,0.0,0.0,0.21408539475512758
1538653146597,1538653146972,375,0.0,0.0,0.02862160662571514
1538653152848,1538653152957,109,-0.6239725,-0.09255925,0.01805674860337871
1538653158049,1538653158473,424,0.0,0.0,0.24558129858794384
1538653168831,1538653168956,125,-0.27034220000000003,0.1089398,0.0158868250433975
1538653169082,1538653169238,156,-0.2656854,0.114654,0.02730016410696214
1538653170285,1538653170503,218,-0.5583692499999999,0.1907365,0.015846658173245372
1538653174127,1538653174519,392,0.0,0.0,0.08375391839501094
1538653178378,1538653178551,173,-0.2005861666666667,0.2778206666666667,0.018595556189723316
1538653180019,1538653180238,219,0.0,0.0,0.4173053533823826
1538653182893,1538653183690,797,0.0,0.0,0.07266604805444678
1538653186612,1538653186831,219,0.0,0.0,0.19156140104083808
1538653188331,1538653188473,142,-0.05730339999999999,0.31418019999999997,0.011996841134563055
1538653192659,1538653192816,157,-0.058799333333333335,0.341326,0.01685052781002053
1538653193644,1538653193894,250,-0.011345250000000001,0.30723075,0.019143518123695705
1538653194378,1538653194659,281,0.015968888888888887,0.32479755555555556,0.0172065720926422
1538653198816,1538653199066,250,-0.024296222222222223,0.3188122222222223,0.0161313752021508
1538653201191,1538653201534,343,0.02500958333333333,0.3864667499999999,0.01559001227884241
1538653202551,1538653202737,186,-0.06600828571428571,-0.02620557142857143,0.014867180031948776
1538653207175,1538653207363,188,-0.045999142857142856,0.2548647142857142,0.014075913589044817
1538653212332,1538653212909,577,0.0,0.0,0.024466821910022384
1538653215299,1538653217644,2345,0.0,0.0,0.004964880556501787
1538653219113,1538653219285,172,-0.02243316666666667,0.33483099999999993,0.019598340980454303
1538653220472,1538653220660,188,0.0,0.0,0.16344380302275235
1538653223566,1538653223707,141,-0.059437399999999994,0.4328932,0.01691121575186571
1538653224394,1538653224613,219,0.0,0.0,0.0683225417458337
1538653226753,1538653227269,516,0.0,0.0,0.12331370955251775
1538653230503,1538653230800,297,0.0978634,0.1404875,0.02476100657163704
1538653231519,1538653231628,109,0.17653349999999998,0.256636,0.02160310368092213
1538653232332,1538653233613,1281,0.0,0.0,0.005695719323211292
1538653237160,1538653237316,156,0.020520833333333335,0.3042626666666667,0.022405287211444632
1538653241877,1538653242020,143,-0.044198,0.022002,0.015223568134493215
1538653242378,1538653242549,171,-0.0684575,0.03461533333333334,0.03863627681465685
1538653243442,1538653243628,186,-0.007348599999999999,0.24733200000000002,0.02684850933464694
1538653247378,1538653247534,156,0.41931399999999996,-0.14654016666666667,0.01818821730492993
1538653254534,1538653254721,187,0.32439928571428567,-0.04278614285714285,0.01361700745215752
1538653260082,1538653260207,125,0.0646682,0.24419200000000002,0.019768917309725565
1538653261222,1538653261409,187,-0.18560142857142856,0.1492522857142857,0.028845644555554422
1538653261473,1538653261612,139,-0.13852779999999998,0.20726879999999998,0.03761732653539067
1538653262019,1538653262143,124,0.0808214,0.2499442,0.03763956273947892
1538653262721,1538653263206,485,0.0,0.0,0.09327448923102623
1538653266567,1538653267409,842,0.0,0.0,0.01092564472303476
1538653270035,1538653270161,126,-0.0348688,0.110532,0.013590242033195454
1538653272394,1538653272503,109,0.03960775,0.414441,0.01384809667819665
1538653274425,1538653274535,110,0.059185,0.35950974999999996,0.01809580391685652
1538653275050,1538653275190,140,0.03562800000000001,0.3775504,0.015975916214404653
1538653276925,1538653277050,125,0.027091999999999998,0.2850748,0.0196631481152963
1538653277144,1538653277317,173,0.038528,0.29036866666666666,0.032662819634123104
1538653277754,1538653277894,140,-0.1354274,0.0467342,0.0347896044894818
1538653277956,1538653278660,704,-0.038783454545454545,0.022826863636363635,0.00865843727516512
1538653278910,1538653279019,109,-0.023685499999999998,0.03161775,0.011815378308825307
1538653279222,1538653279738,516,-0.048497058823529414,0.000312,0.010292940467261832
1538653279987,1538653280144,157,-0.05542416666666666,-0.0011170000000000002,0.012980174361762686
1538653280207,1538653280784,577,-0.05754088888888889,-0.0048751666666666665,0.007596489982347727
1538653281613,1538653281738,125,-0.139424,0.058587,0.01871402532955597
1538653282206,1538653282348,142,-0.1664532,0.112846,0.030191795113135956
1538653282581,1538653282706,125,0.0580372,0.3390204,0.014501185919502741
1538653282785,1538653282972,187,0.0536262857142857,0.34895814285714294,0.020407402562867636
1538653283707,1538653283815,108,-0.04744275,0.24330625,0.018302811706199434
1538653283972,1538653284237,265,-0.008710666666666665,0.2665186666666666,0.01753278374207308
1538653287691,1538653287909,218,0.1026182857142857,0.3663411428571428,0.011977613642788846
1538653290567,1538653290738,171,-0.010411499999999999,0.23177683333333332,0.018250418715126216
1538653291831,1538653291972,141,0.057469599999999996,0.380554,0.013284106133810304
1538653292362,1538653292503,141,0.0445344,0.34502440000000006,0.02246249909279164
1538653296377,1538653296534,157,0.0030985999999999995,0.2398826,0.022419573494817872
1538653297253,1538653297362,109,0.03092375,0.24389774999999997,0.015810798135712838
1538653298488,1538653298629,141,0.0592948,0.2753868,0.02299003272675339
1538653299316,1538653299487,171,0.011715166666666667,0.21114583333333337,0.014012459832044452
1538653301082,1538653301190,108,-0.16088449999999999,0.02806325,0.02340973378408029
1538653301285,1538653301409,124,-0.1112722,0.090064,0.013530544837933919
1538653302940,1538653303098,158,0.052484833333333335,0.2557051666666667,0.015282760914048127
1538653303222,1538653303347,125,0.030030400000000002,0.27118,0.015928938214537985
1538653322582,1538653322879,297,0.06333030000000002,0.23817729999999998,0.015236288882626079
1538653323847,1538653324112,265,0.2976175555555555,0.006412555555555556,0.04346514712627628
1538653324581,1538653324706,125,-0.0181546,0.0288704,0.012952912257828792
1538653324785,1538653324909,124,-0.0151332,0.0451634,0.05662523504350416
1538653325379,1538653326769,1390,0.0,0.0,0.008290149157212458
1538653328440,1538653328738,298,0.0,0.0,0.06192330296791319
1538653329409,1538653329534,125,0.3885092,0.304879,0.01811300321230839
1538653347676,1538653347817,141,0.06749540000000001,0.2629514,0.018228048781750193
1538653349098,1538653349238,140,-0.043102800000000004,-0.0103936,0.02462894541478053
1538653350864,1538653351098,234,0.00800125,0.23847949999999998,0.015351480640782813
