Saccade_Start,Saccade_End,Saccade_Type,Saccade_Duration,Saccade_Mean_Velocity,Saccade_Min_Velocity,Saccade_Max_Velocity,Saccade_Path_Length:
3814,3815,Standard,32,0.010418356813483352,0.004881637534230573,0.01595507609273613,0.6618931985287039
3817,3818,Standard,31,0.008802658261849906,0.0026402861797750463,0.014965030343924766,0.5431245260549191
5753,5754,Standard,62,0.004504954493043328,0.0,0.009009908986086656,0.5586143571373726
6012,6013,Standard,31,0.0028821387687070457,0.0002666666666666669,0.005497610870747425,0.1784259369931702
7280,7281,Long,110,0.00273323590500284,0.0,0.00546647181000568,0.6013118991006248
8338,8339,Standard,32,0.005598989482118323,0.0008795621010497346,0.010318416863186911,0.37064919627026893
8885,8886,Standard,47,0.0028322557409094884,0.002410305024784208,0.003254206457034769,0.23007746427372877
8908,8909,Standard,31,0.007087982198085646,0.0006592194721790299,0.013516744923992262,0.440114115753489
9368,9369,Standard,31,0.006092288792168044,0.0009652153257175319,0.011219362258618557,0.37868712044013625
10059,10060,Standard,30,0.009074350555833782,0.0009393690179716807,0.01720933209369588,0.5454004023679985
10129,10130,Standard,32,0.009692551367318685,0.0009847959691918547,0.018400306765445514,0.619338491539204
10240,10241,Standard,33,0.00866613768259313,0.001225651754056682,0.016106623611129578,0.5682881317889766
