Saccade_Start,Saccade_End,Saccade_Type,Saccade_Duration,Saccade_Mean_Velocity,Saccade_Min_Velocity,Saccade_Max_Velocity,Saccade_Path_Length:
107,108,Standard,31,0.010210663669305021,0.0017969109295924747,0.018624416409017568,0.6312642365673188
1317,1318,Long,188,0.0008805280333265773,0.0,0.0017610560666531546,0.3310785405307931
1424,1425,Standard,33,0.006200603727400357,0.0010307448586238995,0.011370462596176814,0.40717835629117577
1427,1428,Standard,31,0.0062448801633230005,0.00035433819375782163,0.01213542213288818,0.3868282319322682
1430,1431,Standard,32,0.006139979098473934,0.0017461120777708845,0.010533846119176984,0.3912125502245609
1739,1740,Standard,34,0.0038198003505586354,0.00101202644770984,0.006627574253407431,0.27087871476279546
1742,1743,Standard,32,0.004347453868041865,0.0009443407205357707,0.0077505670155479595,0.2772927068341436
1759,1760,Standard,33,0.0046040030144705235,0.001995311883121563,0.007212694145819484,0.2998735751888114
1775,1776,Standard,31,0.0037008623488313194,0.00023484225449291995,0.007166882443169719,0.2294534656275418
1780,1781,Standard,33,0.004168517924246894,0.00029210919800443303,0.008044926650489356,0.2745379646042862
1784,1785,Standard,31,0.0043092694491177145,0.00045858745890715185,0.008159951439328277,0.2740535177289056
2354,2355,Standard,32,0.007197525533108989,0.00021343747458109515,0.014181613591636883,0.4602147591698131
2596,2597,Standard,32,0.006984620083402484,0.00014907119849998568,0.013820168968304982,0.446717542940759
4393,4394,Standard,32,0.004762187638372072,0.0017400510848184256,0.007784324191925719,0.3012999066861758
4408,4409,Standard,32,0.003703399030928301,0.0014005350545866074,0.006006263007269995,0.23561700292482468
4421,4423,Long,97,0.004281617587169945,0.0,0.008607375561836487,0.5508720359575352
4476,4477,Standard,31,0.003486790204489168,0.0021421880923721275,0.004831392316606208,0.2161809926783284
4775,4776,Standard,30,0.004610266792299639,0.001691257390966851,0.0075292761936324275,0.279998522319912
5621,5622,Standard,32,0.002950038902919959,0.00131398725260179,0.004586090553238128,0.1888024897868774
5692,5693,Standard,31,0.008339648891126827,0.0009024657580453931,0.01577683202420826,0.5161557654918179
5696,5697,Standard,31,0.008135949598917912,0.00027938013506948167,0.01599251906276634,0.5049876354030495
7347,7348,Standard,34,0.00980818643662246,0.0007802557585506738,0.018836117114694247,0.6630553988975739
10625,10626,Long,187,0.0012820067949908453,0.0,0.0025640135899816906,0.4794705413265762
10868,10869,Long,108,0.002414196718290014,0.0004791329788133906,0.004349260457766637,0.4855315177396387
11542,11543,Standard,33,0.0030062345485474366,0.0015570991465996347,0.004455369950495239,0.19529728191093151
