Saccade_Start,Saccade_End,Saccade_Type,Saccade_Duration,Saccade_Mean_Velocity,Saccade_Min_Velocity,Saccade_Max_Velocity,Saccade_Path_Length:
995,996,Standard,32,0.003531425709433619,0.0010015596578232273,0.006061291761044011,0.2250096857459284
3164,3165,Long,125,0.002439902756689561,0.001240992520107828,0.0036388129932712946,0.4933223922822545
4089,4090,Standard,46,0.005305680033892507,0.0015081657137126423,0.009103194354072372,0.4685164088398463
5633,5634,Standard,31,0.0036854395266434008,0.0007378647873726226,0.006633014265914179,0.22775938586451822
5641,5642,Standard,31,0.006350967708563485,0.005914760456612347,0.006787174960514623,0.2987395484837314
5647,5648,Standard,63,0.0038430813647927406,0.0,0.007686162729585481,0.4842282519638853
6003,6004,Standard,63,0.0027614029830631825,0.0,0.005522805966126365,0.347936775865961
6040,6041,Long,188,0.0014913582854065646,0.0005425254729820785,0.0024401910978310505,0.5683460719346173
6223,6224,Standard,29,0.004769973854493569,0.0005423261445466409,0.008997621564440497,0.27015056982606733
6238,6239,Standard,30,0.0044743666063910325,0.0007608695652173909,0.008187863647564674,0.2806359094269402
6248,6251,Long,109,0.004107344936383783,0.0006327642728536435,0.006323321220616987,0.5738772357744446
6254,6255,Standard,31,0.005388593504405611,0.0017290442946138584,0.009048142714197363,0.33409279727314795
6315,6316,Standard,48,0.0024719610396319405,0.0003775709648619237,0.004566351114401957,0.2308895534020136
7803,7804,Standard,32,0.009623309314411466,0.0016652786450503637,0.017581339983772568,0.6142265174772834
7824,7825,Standard,30,0.004587337426414362,0.0037565981132876933,0.00541807673954103,0.2865100399247248
9167,9169,Long,125,0.013223881749255656,0.0008246211251235322,0.02924285623872879,1.8340589582422744
9395,9396,Standard,31,0.004349520028659732,0.0032849681315044745,0.005414071925814988,0.2729552099084078
9707,9708,Standard,62,0.004284087756854279,0.0,0.008568175513708557,0.5312268818499305
9719,9722,Long,123,0.020231493071270628,0.0023016343456676663,0.04089024199740594,3.040589559185514
9734,9735,Standard,47,0.012408127748521553,0.0,0.024816255497043107,1.166364008361026
13155,13157,Long,94,0.011938015902074056,0.0017499206331208932,0.023101031325095393,1.4330558126991408
13159,13160,Standard,31,0.012213241601676588,0.0013399834161494514,0.023086499787203726,0.7357812446455572
13162,13163,Standard,32,0.012186404788188448,0.0013739560044050954,0.0229988535719718,0.7551986983647689
13165,13166,Standard,32,0.011892557498557891,0.00045500686808003276,0.02333010812903575,0.7538435700184245
13193,13194,Micro,17,0.005889107131849931,0.002507021390016447,0.009271192873683415,0.1977226210928812
13642,13644,Long,156,0.004353628189600313,0.0018726355191870966,0.008759237728108733,0.6332144858543094
13963,13965,Long,172,0.004491714851983532,0.003446182040398783,0.006250577496732914,0.8333518333045473
13982,13983,Standard,32,0.008482795911654888,0.0011323544332495891,0.01583323739006019,0.5428989383459129
13992,13993,Standard,31,0.009286231348845653,0.00867827747885489,0.009894185218836414,0.44557218144560706
14032,14036,Long,124,0.01497749122823865,0.0010387898185873956,0.02378924546495503,2.3306941597075026
14048,14052,Long,125,0.009222760964778651,0.001590259607685083,0.014597371222864277,1.4391048931145123
14058,14059,Standard,32,0.010412462505211861,0.0035026973732951738,0.017322227637128547,0.6593922055869688
14061,14062,Standard,32,0.02348132169899347,0.000761317659432642,0.046201325738554296,1.5020432710761493
