Fixation_Start_Time,Fixation_End_Time,Fixation_Duration,Average_Gaze_X,Average_Gaze_Y,Average_Velocity
1539089206294,1539089206609,315,0.082604,-0.04417681818181817,0.01570846078389865
1539089206669,1539089206984,315,0.055530199999999995,-0.051948499999999995,0.010943359528343924
1539089207436,1539089207624,188,0.07199233333333332,-0.0392785,0.013221648412178467
1539089208921,1539089209139,218,0.060151375,-0.06667275,0.020308809111750654
1539089209717,1539089209874,157,0.05672183333333333,-0.061117,0.0217273612232106
1539089209966,1539089210545,579,0.05715677777777777,-0.05335844444444445,0.013714666375027607
1539089210765,1539089210889,124,0.16809475,0.0252065,0.02406526605817063
1539089211999,1539089212139,140,-0.07209860000000001,-0.1708306,0.01615211797035254
1539089212702,1539089213013,311,-0.0106779,-0.194379,0.014033317821840358
1539089213373,1539089216062,2689,0.009498333333333333,-0.18742866666666666,0.0882124623818382
1539089216343,1539089216530,187,-0.008690285714285715,-0.08655214285714286,0.021742415455128488
1539089216765,1539089216904,139,-0.0148252,-0.086294,0.015349045585143084
1539089217061,1539089217607,546,-0.07305357142857143,-0.16155807142857143,0.023553037219750387
1539089217859,1539089218123,264,0.09334333333333335,-0.06035355555555556,0.020778692352985503
1539089218654,1539089218999,345,0.11859827272727273,-0.054234090909090905,0.016507477805271606
1539089220810,1539089221061,251,0.125064,-0.064564625,0.015524627452337882
1539089221592,1539089221858,266,0.17488744444444446,-0.07090611111111111,0.018216356736762893
1539089223686,1539089224044,358,0.0924165,-0.057665999999999995,0.017639241888006817
1539089224983,1539089225310,327,0.002077363636363636,-0.16285836363636363,0.017116351129961467
1539089225373,1539089225561,188,-0.004092,-0.17489600000000002,0.01193100827652382
1539089226077,1539089226205,128,0.103568,-0.061373,0.017609100346642176
1539089227154,1539089227514,360,-0.054515499999999995,-0.13376775,0.012712640658694355
1539089227591,1539089227810,219,-0.059247499999999995,-0.14832537499999998,0.019251241372306487
1539089227952,1539089228281,329,-0.009095545454545455,-0.089719,0.02343735664577643
1539089228701,1539089228810,109,0.008911500000000001,-0.09513325,0.018765553275820523
1539089229747,1539089229874,127,-0.0642534,-0.1374336,0.015682066408845258
1539089230576,1539089230702,126,0.0014328000000000001,-0.0866184,0.01914800516478613
1539089230763,1539089230982,219,-0.0021054285714285715,-0.08223157142857143,0.02032289768741102
1539089233263,1539089233499,236,-0.44072662500000004,-0.10276687500000001,0.059889392429295515
1539089233998,1539089234170,172,-0.0832375,0.04012316666666667,0.02995534535511506
1539089236185,1539089236405,220,-0.009770857142857142,-0.022439428571428575,0.016419085585568535
1539089236467,1539089236623,156,-0.023395833333333334,-0.02811883333333333,0.017634661971661997
1539089237202,1539089237327,125,-0.034428,-0.094542,0.020852481796135282
1539089237826,1539089238092,266,0.061386444444444445,-0.014333555555555556,0.018368051480644524
1539089238217,1539089238373,156,0.0702356,-0.0205756,0.01696246072310299
1539089239388,1539089239515,127,-0.007249599999999999,-0.040569,0.017043809594873765
1539089239701,1539089239889,188,0.04775685714285715,-0.019822285714285712,0.019710855699506227
1539089239998,1539089240187,189,0.07141,-0.004187857142857143,0.012655877320933928
1539089240295,1539089240623,328,0.06060854545454546,-0.010051727272727273,0.019237995972525533
1539089240998,1539089241233,235,-0.028254,-0.028326499999999998,0.014771502580384928
1539089243327,1539089243515,188,-0.002841857142857143,-0.017475285714285714,0.017043405247813188
1539089243686,1539089243857,171,-0.03934816666666667,-0.06533233333333334,0.030480517276645885
1539089244044,1539089244185,141,0.025226199999999997,-0.027182,0.022265437597461003
1539089244265,1539089244390,125,0.03396539999999999,-0.040246,0.020213001735693098
1539089244482,1539089244623,141,0.008660999999999999,-0.0434184,0.021300202868278308
1539089244687,1539089245811,1124,0.012477333333333333,-0.049486333333333334,0.07377252183750609
1539089246216,1539089246327,111,0.0225825,-0.02736475,0.007374616660654123
1539089247342,1539089247483,141,-0.0334902,-0.0591302,0.01715801106948505
1539089247873,1539089248138,265,-0.048395,-0.010546333333333333,0.014204114677728343
1539089248248,1539089248515,267,-0.06307388888888889,-0.010314222222222223,0.01524390376961645
1539089249045,1539089249155,110,-0.10591325,0.00237475,0.016233626332643424
1539089251874,1539089252171,297,0.024776700000000002,-0.0294853,0.014564283685500811
1539089252435,1539089252607,172,-0.0038550000000000004,-0.11264033333333334,0.040819312669970444
1539089252826,1539089253077,251,0.0032846250000000002,-0.14679775,0.013924031175460832
1539089253139,1539089253342,203,-0.019022428571428572,-0.16827314285714287,0.013388441743033044
1539089253404,1539089253701,297,0.0028585,-0.1462954,0.018346585665766007
1539089254279,1539089254639,360,0.028840249999999998,-0.038769583333333336,0.01676291045142948
1539089254795,1539089254904,109,0.03440725,-0.02578975,0.01671565546958947
1539089255170,1539089255437,267,0.032625111111111105,-0.023085444444444443,0.01556920183928881
1539089256061,1539089256186,125,0.1853582,-0.020913599999999997,0.010445553855114616
1539089257358,1539089257467,109,0.193078,0.0289195,0.023279818750018867
1539089258093,1539089258232,139,0.3388588,0.1750276,0.013351767306850965
1539089259030,1539089259201,171,0.237752,0.17874966666666667,0.023741010200076573
1539089259389,1539089259701,312,0.33410809999999996,0.2036124,0.015317349711843679
1539089260326,1539089260966,640,0.26937659999999997,0.18463910000000003,0.012966460450051598
1539089261451,1539089261561,110,0.35539049999999994,0.11884375,0.015290231341198956
1539089263654,1539089263794,140,0.3497666,0.08725959999999999,0.018979050221819196
1539089264155,1539089264451,296,0.40576080000000003,0.0321142,0.03521683932327243
1539089265248,1539089265420,172,0.2725091666666667,0.09421950000000001,0.015044417642126546
1539089265593,1539089265795,202,0.30400428571428567,0.08689385714285715,0.012342515968204654
1539089266014,1539089266139,125,0.2695926,0.08702780000000002,0.02279551718269508
1539089267623,1539089267779,156,-0.026241,-0.2195545,0.021736601155052826
1539089267843,1539089267952,109,-0.0392935,-0.20741725,0.02426699180848936
1539089268718,1539089268842,124,0.29973019999999995,0.009627599999999998,0.01968295796819412
1539089269685,1539089269843,158,0.27493850000000003,0.03469933333333333,0.019817146375659293
1539089269952,1539089270248,296,0.2798152,0.0323494,0.013663616106711973
1539089270545,1539089270701,156,0.2375815,0.011092833333333335,0.016928741578473686
1539089271217,1539089271341,124,0.282829,0.037113400000000005,0.018017648685212162
