Fixation_Start_Time,Fixation_End_Time,Fixation_Duration,Average_Gaze_X,Average_Gaze_Y,Average_Velocity
1539680122956,1539680123706,750,-0.03579047826086957,0.08264986956521739,0.010822996900703584
1539680123800,1539680124361,561,-0.03467072222222223,0.09735827777777778,0.011517990425527676
1539680124424,1539680124689,265,-0.044470777777777776,0.08798344444444445,0.01333640651562999
1539680124752,1539680125034,282,-0.04601711111111111,0.10451466666666667,0.012350978201839214
1539680125284,1539680126487,1203,-0.04853708108108108,0.10129532432432434,0.01705500975284228
1539680126753,1539680127612,859,-0.0514812380952381,0.11413952380952382,0.01663444860943926
1539680127861,1539680128080,219,-0.04657575,0.11034275,0.02019155432145709
1539680128721,1539680129252,531,-0.09141723529411765,0.1154124705882353,0.010024152989897152
1539680129346,1539680129471,125,-0.016128,0.1522188,0.014937930533557414
1539680129877,1539680130549,672,-0.0062547619047619045,0.1521109523809524,0.012310871140589314
1539680130612,1539680131439,827,-0.012546653846153845,0.15092207692307694,0.014284182451356188
1539680131783,1539680132080,297,-0.0170434,0.1501315,0.01700777971095741
1539680132830,1539680132956,126,0.2279355,0.14686775000000002,0.01510263589401428
1539680133237,1539680133409,172,0.24751133333333333,0.13835116666666666,0.024332045036541728
1539680133642,1539680133753,111,0.16219424999999998,0.23810725,0.020668641183159146
1539680133941,1539680134064,123,0.19961259999999997,0.18904379999999998,0.01667393049789776
1539680134831,1539680135142,311,-0.0004975999999999996,0.1495804,0.020814613094705798
1539680135533,1539680136065,532,0.01570511764705882,0.13186364705882356,0.00988521235507759
1539680136533,1539680137206,673,0.02039152380952381,0.13884585714285716,0.011899804215716127
1539680137268,1539680137674,406,0.020329615384615383,0.12076730769230769,0.012773693548063535
1539680137737,1539680137972,235,-0.013698625,0.127256125,0.015245868944530613
1539680138300,1539680138564,264,-0.0017657777777777778,0.13121766666666668,0.011725945326183713
1539680138628,1539680138767,139,-0.013259799999999999,0.12015060000000002,0.014862878095282236
1539680139034,1539680139768,734,0.20033843478260868,0.13886460869565218,0.01073173148113209
1539680139830,1539680140284,454,0.19869853333333334,0.13682846666666665,0.016858651862551734
1539680140691,1539680141550,859,-0.07673248148148148,0.09504840740740741,0.010132898454793914
1539680141627,1539680142284,657,-0.09360157142857142,0.09942166666666666,0.019614586061233168
1539680142660,1539680144597,1937,-0.09728235593220338,0.10733706779661017,0.01084379790916088
1539680144988,1539680146518,1530,0.010196680851063832,0.1249658085106383,0.012631618371071702
1539680146846,1539680147377,531,-7.588235294117638e-05,0.13044588235294116,0.011684149548085698
1539680147720,1539680148362,642,0.0025765000000000002,0.12422815000000002,0.013117989898608661
1539680148455,1539680149128,673,0.010986428571428572,0.04941142857142858,0.009929814231705041
1539680149189,1539680149409,220,0.007492749999999999,0.06837325,0.015388962024540842
1539680149471,1539680149877,406,0.008995846153846153,0.06847330769230768,0.009937243187909808
1539680150082,1539680151189,1107,-0.0009744999999999999,0.05452405882352941,0.011099593999676886
1539680151502,1539680151720,218,0.045502571428571434,0.08598785714285714,0.026755761975408524
