Fixation_Start_Time,Fixation_End_Time,Fixation_Duration,Average_Gaze_X,Average_Gaze_Y,Average_Velocity
1539617944643,1539617944752,109,0.09460575,0.47839699999999996,0.021282733235496003
1539617947925,1539617948050,125,0.0956904,0.4709938,0.015458682406167112
1539617948113,1539617948472,359,0.11345733333333334,0.4668870833333334,0.012675437726077212
1539617948753,1539617948878,125,-0.0399636,0.3382726,0.04160892960387204
1539617948940,1539617949111,171,0.027031999999999997,0.34106466666666674,0.012201088106733452
1539617949175,1539617949314,139,0.0386922,0.3295532,0.021001419330184023
1539617949613,1539617949736,123,0.1583436,0.4842942,0.01849578308490815
1539617955159,1539617955268,109,-0.00949575,0.44751775,0.012087344818800173
1539617955502,1539617955627,125,-0.0164184,0.44885460000000005,0.016372301369159042
1539617955863,1539617956002,139,-0.20933000000000002,0.2491952,0.018892162422034824
1539617956627,1539617956738,111,-0.0325205,0.43848575,0.020300348757235485
1539617958596,1539617958800,204,-0.028839571428571426,0.4542195714285714,0.016099845979514926
1539617959503,1539617959627,124,-0.2366592,0.2159396,0.02198463550311012
1539617959690,1539617959955,265,-0.2794865555555555,0.17557588888888886,0.014855016691143728
1539617961268,1539617961393,125,0.0385378,0.3390984,0.0230837063054493
1539617961455,1539617961595,140,-0.0163152,0.3511714,0.034203261349117595
1539617962722,1539617962830,108,-0.023399999999999997,0.33502275000000004,0.02524253554987658
1539617964862,1539617965050,188,0.10055185714285717,0.4656524285714285,0.018743108774621674
1539617967940,1539617968049,109,0.172154,0.49522875,0.014682998090486989
1539617969814,1539617969939,125,-0.032295399999999995,0.2512344,0.012985895378049363
1539617970111,1539617970284,173,-0.006983333333333334,0.2644788333333333,0.013407569921271558
1539617971441,1539617971581,140,0.3518028,0.37903299999999995,0.029386806778498996
1539617973533,1539617973675,142,-0.0006555999999999999,0.3022834,0.01006174732895213
1539617973846,1539617973971,125,0.0211256,0.31693279999999996,0.042516235739889836
1539617975924,1539617976034,110,0.0004525,0.28790875,0.018462763321021286
1539617976299,1539617976566,267,0.018394333333333332,0.28425799999999996,0.014996915219484371
1539617976706,1539617976861,155,-0.002444166666666667,0.29581133333333337,0.016905773276605238
1539617976939,1539617977097,158,-0.012025000000000001,0.2920778333333333,0.028362084632808243
1539617977534,1539617978064,530,-0.027303882352941178,0.29032264705882355,0.010955540683833018
1539617978128,1539617978597,469,-0.026364400000000003,0.2884063333333333,0.011974878864355025
1539617978737,1539617978956,219,-0.037977250000000004,0.29196262500000003,0.01321282802875012
1539617979220,1539617979535,315,-0.00032929999999999955,0.3050961,0.016015193876790765
1539617979955,1539617980096,141,-0.0854766,0.3427562,0.026771617688915995
1539617980331,1539617980800,469,0.002273533333333334,0.33963486666666676,0.01532100930128055
1539617980863,1539617980987,124,-0.0281282,0.34987579999999996,0.011344224486028707
1539617981127,1539617981253,126,0.0022042,0.3172658,0.03986256066111929
1539617982517,1539617983189,672,-0.028673333333333335,0.31791257142857143,0.013118490111136815
1539617983253,1539617983627,374,-0.04263416666666667,0.3101806666666666,0.01580627641479963
1539617983689,1539617983941,252,0.013920555555555556,0.31973199999999996,0.01622919063643974
1539617984034,1539617984487,453,-0.030996333333333334,0.30290320000000004,0.011491685777989296
1539617984721,1539617984925,204,0.023312142857142858,0.3174365714285714,0.013246092400507106
1539617985175,1539617985486,311,-0.0696652,0.34964799999999996,0.02316353427497735
1539617985550,1539617985845,295,0.0371379,0.33532029999999996,0.022933803386763492
1539617986019,1539617986347,328,-0.11027999999999999,0.35689363636363636,0.01818519469136604
1539617986581,1539617986689,108,-0.0213445,0.31017475,0.012086578453024539
1539617986845,1539617986987,142,-0.0443822,0.30131119999999995,0.016960304249317115
1539617987549,1539617987705,156,-0.042836166666666675,0.31091183333333333,0.012984140415672099
1539617987783,1539617988018,235,-0.061691125,0.31315375,0.016774920060229133
1539617988080,1539617988283,203,-0.10500742857142856,0.31075257142857143,0.01345205538982294
1539617988752,1539617988878,126,-0.1399668,0.31421520000000003,0.031259999840275596
1539617988939,1539617989080,141,-0.0961686,0.3185776,0.024849100701805023
1539617989174,1539617989612,438,-0.019423428571428567,0.3281688571428571,0.015715302149983495
1539617989675,1539617989815,140,-0.0107432,0.318212,0.01730164718245079
1539617990565,1539617990878,313,-0.0209581,0.31945009999999996,0.015764765804512526
1539617991002,1539617991267,265,-0.001174888888888889,0.31400677777777775,0.024161371072436155
1539617991377,1539617991612,235,-0.09584825,0.337389875,0.015687264262618923
1539617991738,1539617991861,123,-0.006875399999999999,0.32866839999999997,0.022951784134541443
1539617991971,1539617992268,297,-0.09244480000000001,0.33826449999999997,0.01397882520090297
1539617992565,1539617992847,282,-0.03647822222222222,0.3165736666666667,0.01185356850233713
1539617992940,1539617993096,156,-0.13025383333333332,0.32612083333333336,0.016484297486924548
1539617993205,1539617993535,330,-0.02940927272727273,0.31984363636363633,0.013062357883149845
1539617993612,1539617994143,531,-0.07922329411764706,0.3263727647058823,0.014946773671480843
1539617994205,1539617994331,126,-0.04367,0.32232520000000003,0.011432517457793803
1539617994410,1539617994564,154,-0.033326666666666664,0.324586,0.0167803003424641
1539617994737,1539617995440,703,-0.06797086363636363,0.3315114090909091,0.014387788844111975
1539617995502,1539617995737,235,-0.11640325000000001,0.34643037499999996,0.01756073116396689
1539617995799,1539617996081,282,-0.14281766666666668,0.34127955555555556,0.02027701653802447
1539617996143,1539617996566,423,-0.16758835714285714,0.3411624285714285,0.014152992550238672
1539617997002,1539617997128,126,-0.12534499999999998,0.33272959999999996,0.03710636762986695
1539617997191,1539617997471,280,-0.037672555555555556,0.32947088888888887,0.012243740336508206
1539617997533,1539617997691,158,-0.034832499999999995,0.336421,0.015538476457444885
1539617997768,1539617997956,188,-0.044243,0.34294485714285716,0.011339138421418538
1539617998142,1539617998299,157,-0.10482483333333333,0.3459993333333333,0.017128977796640906
1539617998768,1539617998894,126,-0.1037088,0.3831886,0.024744709308625188
1539617999002,1539617999191,189,-0.14917271428571427,0.34378000000000003,0.022336784343811728
1539617999252,1539617999441,189,-0.10493766666666667,0.3455558333333333,0.016505969897750022
1539617999503,1539617999753,250,-0.12399111111111111,0.3520904444444445,0.013990730141318408
1539618000361,1539618000549,188,-0.1637437142857143,0.3250294285714285,0.017875141468751
1539618000925,1539618001096,171,-0.1511718333333333,0.3305841666666667,0.018230302668350205
1539618001159,1539618001362,203,-0.12067342857142858,0.3291551428571428,0.020227982088517015
1539618001893,1539618002034,141,-0.1535028,0.3362606,0.039300088347109914
1539618002456,1539618002689,233,-0.133955875,0.344665,0.01457118038877259
1539618003159,1539618003284,125,0.026897000000000004,0.36311099999999996,0.023642917714782125
1539618003423,1539618003564,141,-0.06446020000000001,0.3309626,0.01862209952782275
1539618003658,1539618003814,156,-0.17767083333333333,0.33210449999999997,0.02075199869889985
1539618004315,1539618004487,172,0.05355883333333333,0.341413,0.011541576948644857
1539618004628,1539618004894,266,-0.17210422222222221,0.3267375555555556,0.017540732558520532
1539618004956,1539618005221,265,-0.18314633333333333,0.3183033333333333,0.012255066891164589
1539618005362,1539618005785,423,-0.17486028571428572,0.3232655714285714,0.014551427274820858
1539618006019,1539618006158,139,-0.1188634,0.33320160000000004,0.011997678966730667
1539618006658,1539618006923,265,-0.07198944444444445,0.35929555555555553,0.01754001176282561
1539618007018,1539618007284,266,-0.12359922222222222,0.3513785555555555,0.012784954666877974
1539618007939,1539618008189,250,-0.107986,0.369491375,0.017159910427025856
1539618008283,1539618008409,126,-0.0941594,0.3661054,0.01915884405147499
1539618008503,1539618008722,219,-0.07705914285714287,0.3627235714285714,0.024497299172645624
1539618009191,1539618009315,124,-0.031251,0.34198340000000005,0.015641286921498455
1539618010112,1539618010221,109,-0.10493274999999999,0.35642324999999997,0.024630916673552203
1539618010315,1539618010565,250,-0.03184088888888889,0.3359483333333333,0.02302920326744281
1539618010690,1539618010878,188,0.05107685714285714,0.3823614285714286,0.017693714736984927
1539618011299,1539618011612,313,-0.1022021,0.3708789,0.015104968714493294
1539618012721,1539618012877,156,-0.042577166666666666,0.35547616666666665,0.01803352896603657
1539618013236,1539618013377,141,0.021716000000000003,0.33352940000000003,0.017222664311809504
1539618014300,1539618014628,328,-0.058061636363636364,0.35211563636363635,0.013144709548709116
1539618015127,1539618015347,220,-0.007587285714285715,0.30000985714285705,0.01822301761661376
1539618015471,1539618015613,142,-0.0311558,0.35665500000000006,0.013920121214500692
1539618015862,1539618015986,124,-0.05269820000000001,0.3669052,0.014741935817507271
1539618016080,1539618016535,455,-0.07575853333333334,0.36552406666666665,0.014463397577939343
1539618016737,1539618016878,141,-0.0994336,0.37028399999999995,0.014697193185817506
1539618017002,1539618017315,313,-0.0097245,0.3565759,0.022242978731782714
1539618017595,1539618017893,298,0.0108076,0.3538483,0.023037448013771656
1539618017956,1539618018205,249,-0.06281275,0.358961,0.017176810899051695
1539618018597,1539618018737,140,-0.1311166,0.3668028,0.014289160239601245
1539618018798,1539618019065,267,-0.11792766666666668,0.3686414444444444,0.014850672892391167
1539618020127,1539618020299,172,-0.012584,0.36542233333333335,0.016900528288215186
1539618021128,1539618021237,109,0.022405749999999995,0.3878455,0.018521043400160322
1539618021331,1539618021566,235,0.016091,0.35060975,0.015788329295823637
1539618021783,1539618021955,172,-0.0033663333333333336,0.3694866666666667,0.012142460998121793
1539618022034,1539618022158,124,-0.0367194,0.36418819999999996,0.01742435979192607
1539618022831,1539618022956,125,0.0503898,0.356546,0.026165508498241896
1539618023049,1539618023190,141,0.062284799999999994,0.3490128,0.018095393378685855
1539618023283,1539618023425,142,-0.018935,0.36846639999999997,0.02377513010856026
1539618023488,1539618023690,202,-0.07416271428571429,0.3445278571428571,0.014448247537876937
1539618024034,1539618024159,125,-0.09046620000000001,0.35129819999999995,0.01959823005656779
1539618024394,1539618024549,155,-0.09425183333333333,0.35917099999999996,0.03853249944593698
1539618024643,1539618024752,109,-0.00506225,0.3759665,0.02247848429343472
1539618025222,1539618025722,500,0.06831693750000001,0.31977512499999994,0.011547714675185866
1539618026065,1539618026955,890,0.06731003571428572,0.31005328571428575,0.015751333981076886
1539618027019,1539618027299,280,0.047904888888888886,0.314192,0.014961775543844511
1539618028017,1539618028236,219,0.02007175,0.36881850000000005,0.01109283149038147
1539618028331,1539618028581,250,0.022418,0.3491251111111111,0.011462219654026657
1539618028846,1539618029017,171,0.023840499999999997,0.35193,0.02134820258787504
1539618029080,1539618029236,156,0.04154433333333333,0.35380866666666666,0.02794575829818828
1539618029299,1539618029517,218,-0.009006857142857141,0.3442408571428571,0.013680540626102383
1539618029613,1539618030284,671,-0.023188095238095237,0.345544380952381,0.012759088346160035
1539618030346,1539618030471,125,0.0020632000000000003,0.349036,0.014444551014700657
1539618031143,1539618031269,126,-0.09214180000000001,0.36200560000000004,0.015826033852262326
1539618031347,1539618031643,296,-0.0961931,0.3558397,0.026800416313278574
1539618031705,1539618031908,203,0.00013528571428571428,0.3798665714285714,0.014976856068552534
1539618032174,1539618032284,110,0.01302325,0.36446425,0.022724846263785573
1539618032345,1539618032534,189,0.008563000000000001,0.3358115714285715,0.014306849675183102
1539618032627,1539618033580,953,-0.031185724137931036,0.3458753103448276,0.015376789186488793
1539618034565,1539618034846,281,0.06650588888888888,0.3323592222222222,0.011304972179172536
1539618035095,1539618035408,313,0.0442757,0.3285306,0.020390276076041207
1539618035534,1539618035674,140,-0.0004635999999999998,0.342353,0.020115981470539467
1539618035768,1539618036113,345,0.006892181818181817,0.3485691818181818,0.014939593186269468
1539618036331,1539618036471,140,0.0517428,0.33208659999999995,0.01152228289002974
1539618036909,1539618037160,251,-0.01603677777777778,0.35212600000000005,0.01915431372175299
1539618037268,1539618037377,109,0.049320249999999996,0.3365255,0.016618242644431017
1539618037534,1539618037956,422,0.003255785714285714,0.3386367142857143,0.014516685297891425
1539618038033,1539618038174,141,0.008082,0.33483399999999996,0.012088890655767875
1539618038425,1539618038564,139,0.0022522,0.355218,0.016299907952550523
1539618038675,1539618038799,124,0.005897,0.36382339999999996,0.01647354306166066
1539618039128,1539618039253,125,0.0344492,0.3447054,0.01218506791515805
1539618039345,1539618039471,126,0.0268498,0.34828380000000003,0.018766757200420543
1539618039659,1539618039800,141,0.0054776,0.36367,0.020929679486211557
1539618040236,1539618040362,126,0.0135414,0.359719,0.013589389301350546
1539618040831,1539618040955,124,0.016027999999999997,0.3476186,0.01575213609053494
1539618041033,1539618041502,469,0.0134258,0.3606686666666667,0.017091114904950834
