Saccade_Start,Saccade_End,Saccade_Type,Saccade_Duration,Saccade_Mean_Velocity,Saccade_Min_Velocity,Saccade_Max_Velocity,Saccade_Path_Length:
2,3,Standard,31,0.0013328623955118006,0.000294811910376768,0.002370912880646833,0.08293228043210842
68,69,Standard,31,0.0015926498662319453,0.0002519435379324728,0.0029333561945314177,0.09874429170638062
101,102,Standard,31,0.0017121475240589109,0.0001843261372817642,0.0032399689108360574,0.10652179876621601
118,119,Standard,46,0.0010717954955614829,0.0009377059260482989,0.0012058850650746666,0.08453959670093193
205,207,Standard,54,0.0015216916467947802,0.00013808114890088484,0.002609057945856956,0.12174950877626599
219,220,Standard,31,0.0011813961125182848,0.00045847323882425506,0.0019043189862123144,0.07324655897613365
252,253,Standard,30,0.0020191175655940533,0.0008090281421925453,0.0032292069889955618,0.12195608207783575
256,258,Standard,62,0.001639314296761257,0.00032173844190584407,0.0030027736051226406,0.15277796804070273
283,284,Standard,30,0.0018951997799776634,0.0008207381501496749,0.002969661409805652,0.12848527350135397
289,290,Standard,31,0.0012474390073885715,0.0005559026693385977,0.0019389753454385453,0.07344989977272126
338,340,Standard,61,0.0012138058806595087,0.00042504595339798283,0.0016129032258064518,0.11170552439195822
344,345,Standard,30,0.0009628017386355309,0.0003451675317871022,0.0015804359454839596,0.058458439381706064
450,451,Standard,32,0.001757038123419096,0.0009810907306932622,0.0025329855161449295,0.11146934916812887
455,456,Standard,32,0.0013544238696124693,0.0007967154216276432,0.0019121323175972952,0.08588641223357038
460,462,Standard,63,0.0012594814183870876,0.00028852490032255367,0.0018124999999999999,0.11894427190999915
516,521,Long,172,0.0016118688857071004,0.0011437344728666005,0.0023875081806142575,0.3209353619970885
535,536,Standard,32,0.0012647246786586515,0.0010953501191193328,0.0014340992381979703,0.07984702931503437
539,540,Standard,31,0.0017276383981566566,0.0012311072252245135,0.0022241695710887997,0.10834468791093724
543,547,Long,126,0.001596281054437581,0.00026446793609992284,0.0025727702427858585,0.2540050860684297
550,552,Standard,63,0.0014083145768453388,0.0003563048203434809,0.0023402056533561315,0.13366976612031614
574,577,Long,94,0.0013073983184154706,0.0003463578850233983,0.0017431298175621028,0.16971913921684367
579,583,Long,124,0.0018964381193857997,0.0010766657592437838,0.0025019523626560103,0.2945024979782579
596,597,Standard,32,0.0014347082353229417,0.00026889819297506507,0.002600518277670818,0.09558590176231918
608,609,Standard,31,0.001195197225411148,0.000678284191504155,0.0017121102593181407,0.0856330592310618
617,620,Long,110,0.001535577475505849,0.0007419354838709676,0.0024647911295888744,0.21568801495840637
633,635,Long,80,0.0021140999876112713,0.0008279828232249488,0.004327395805057261,0.2234288489875635
640,642,Standard,62,0.001647884602214019,0.0010343059494470317,0.002204288748982058,0.15482265026402875
757,758,Standard,48,0.001057367295062068,0.0009762812094883314,0.0011384533806358046,0.07987664609387823
959,960,Standard,48,0.0012560513544975678,0.0005549887269059748,0.0019571139820891608,0.11114612167436493
1108,1109,Standard,30,0.0009019199189321304,0.00010416666666666675,0.0016996731711975941,0.055990195135927824
1225,1226,Standard,31,0.0011359067714651475,3.225806451612906e-05,0.0022395554784141658,0.07042621983083913
1643,1644,Standard,30,0.0012707882012529138,0.0005172795424139642,0.0020242968600918633,0.07728185116000276
1672,1673,Standard,48,0.0005868057569006024,0.00037757096486192205,0.0007960405489392828,0.04991464625980516
1876,1877,Standard,32,0.001725383666973874,0.00044930284765110057,0.003001464486296647,0.10997525183867683
2199,2200,Standard,47,0.0009148127220506639,0.0004941058844013097,0.0013355195597000182,0.07858080760674277
2207,2209,Standard,64,0.0018919990494963102,0.0005320136291119562,0.002838250176164884,0.18109989512253383
2446,2448,Standard,78,0.002106022661870915,0.0007525996611745185,0.0036035193301132717,0.2296454614601572
2452,2453,Standard,31,0.0007439320764756893,0.00018750000000000017,0.0013003641529513784,0.046311288741492734
2485,2486,Standard,46,0.0011359264414915965,0.0002600728305902756,0.0020117800523929176,0.10060414015837277
2848,2849,Standard,47,0.000757263935258941,0.0002187500000000002,0.0012957778705178819,0.06790155991434045
2860,2861,Standard,62,0.0009979952571615223,0.0008818023827636542,0.0011141881315593907,0.08921157980968769
2979,2982,Long,109,0.0014625358297562856,0.0004714045207910306,0.0020401524997465804,0.20732675780623303
2997,2998,Standard,31,0.001045984877068923,0.0001857392118547291,0.0019062305422831167,0.06763715055609415
3004,3005,Standard,31,0.001875505288606207,0.00048513045925812617,0.003265880117954288,0.11676645835284297
3126,3127,Standard,31,0.00108788835103012,0.0003367840809325987,0.0018389926211276413,0.06744907776386744
3132,3133,Standard,32,0.0017405942563020066,0.0008374680635965924,0.0026437204490074207,0.11056056433973183
3172,3173,Standard,31,0.0008095434358913087,8.963273099168835e-05,0.0015294541407909292,0.051536183990136465
3414,3415,Standard,31,0.0013686494241188173,0.00018809522241436364,0.002549203625823271,0.08485626429536666
