Fixation_Start_Time,Fixation_End_Time,Fixation_Duration,Average_Gaze_X,Average_Gaze_Y,Average_Velocity
1539169197481,1539169197794,313,-0.008569636363636364,0.27417236363636366,0.013434547113042705
1539169197857,1539169197966,109,0.01633425,0.29785025,0.01708620628678931
1539169198029,1539169198233,204,0.0004490000000000001,0.2956825714285714,0.010804001952347193
1539169198340,1539169198559,219,-0.020187749999999997,0.26544025000000004,0.015383736280604163
1539169198622,1539169199030,408,0.0005856923076923077,0.2940685384615384,0.013254332773830368
1539169199090,1539169199887,797,0.011533960000000001,0.30118676,0.011657352747323046
1539169199966,1539169201029,1063,0.04403563636363637,0.29850163636363636,0.01138333383558784
1539169201123,1539169201700,577,0.006087388888888889,0.30936727777777784,0.014695797668234352
1539169202169,1539169202497,328,-0.11144827272727272,0.28886190909090914,0.011307699069694426
1539169202560,1539169202748,188,-0.10916980000000001,0.27122060000000003,0.043073640316389605
1539169202810,1539169202935,125,-0.027593999999999997,0.2693818,0.01703132163368603
1539169203325,1539169204967,1642,-0.00724586,0.2699415,0.010148969687337554
1539169205028,1539169205248,220,-0.052741,0.27825900000000003,0.011974944992056117
1539169205310,1539169205717,407,-0.02564492307692308,0.2712463846153846,0.013212166606825242
1539169205795,1539169206184,389,-0.06255276923076923,0.2712415384615384,0.01178143229630223
1539169206262,1539169206669,407,-0.11018092307692309,0.261597,0.008014354674642203
1539169206763,1539169206889,126,0.0034954,0.2643958,0.04408747364820409
1539169207811,1539169207982,171,0.202762,0.365473,0.015020846683450259
1539169208387,1539169208575,188,0.21642999999999998,0.35342071428571425,0.018085345004580027
1539169209592,1539169209747,155,0.3048421666666667,0.32787483333333334,0.017126830744031225
1539169209810,1539169209919,109,0.3284685,0.29723825,0.03222702200326566
1539169210481,1539169210607,126,-0.0339224,0.22491080000000002,0.02139124304242525
1539169210669,1539169210780,111,-0.07015675,0.22929975000000002,0.012621696213860252
1539169210951,1539169211622,671,-0.09497090476190476,0.21549223809523807,0.012061916030458817
1539169212217,1539169212950,733,-0.019485347826086956,0.2281658695652174,0.01524702543136547
1539169213012,1539169213373,361,-0.030771583333333328,0.2421995,0.007816588852375848
1539169213450,1539169213669,219,-0.051377374999999996,0.24725162499999997,0.014949641430096609
1539169213747,1539169213873,126,-0.0035434,0.2471702,0.012558672223835304
1539169214028,1539169214575,547,-0.039251294117647065,0.25777500000000003,0.013058434914919237
1539169214670,1539169214841,171,-0.02605133333333333,0.25890716666666663,0.015716052377255287
1539169214905,1539169215372,467,0.005239666666666667,0.25585620000000003,0.013774763407189684
1539169215450,1539169215951,501,-0.0507690625,0.260453125,0.013283413496242373
1539169216012,1539169216309,297,-0.022546,0.26296130000000006,0.013267278080715742
1539169216373,1539169216529,156,-0.04262366666666667,0.2677313333333334,0.009409078448136729
1539169216607,1539169216873,266,-0.03548766666666667,0.26466999999999996,0.017219646829088903
1539169216936,1539169217201,265,-0.05256955555555556,0.2796052222222223,0.01520125327954095
1539169217263,1539169218076,813,-0.0216676,0.30873416000000004,0.015266166405001357
1539169218310,1539169218655,345,0.057076416666666664,0.31202024999999994,0.0147225940701535
1539169218872,1539169219263,391,0.05046630769230769,0.30637738461538466,0.012948771681711824
1539169219325,1539169219545,220,0.029965714285714283,0.3135332857142857,0.016518630810614915
1539169219607,1539169219888,281,-0.0025678,0.3118542,0.013459726419193966
1539169219967,1539169220075,108,-0.00166175,0.30990249999999997,0.014183933438269155
1539169220169,1539169220655,486,-0.0011314374999999998,0.3034261875,0.01590783239421034
1539169220732,1539169220841,109,-0.045560250000000004,0.3111925,0.013660667661330644
1539169220904,1539169221732,828,-0.03774469230769231,0.3045976153846154,0.01216011398971917
1539169221825,1539169222107,282,-0.006160666666666667,0.28296744444444444,0.01615666622515396
1539169222201,1539169222419,218,-0.06748825,0.297245,0.016254166111081356
1539169222497,1539169222903,406,-0.06059776923076923,0.3047200769230769,0.013574954073093217
1539169222966,1539169223123,157,-0.068169,0.31104649999999995,0.01796023304013247
1539169223217,1539169223467,250,-0.078710625,0.30821362500000005,0.015842144356021385
1539169223529,1539169223919,390,-0.03527399999999999,0.3151065384615385,0.012905458375229892
1539169223982,1539169224091,109,-0.02907625,0.31867,0.014872632815640281
1539169224419,1539169224638,219,-0.018390285714285717,0.2952398571428571,0.013061578318610349
1539169224700,1539169225091,391,0.0052746923076923075,0.2926930000000001,0.00826283699126905
1539169225153,1539169225309,156,0.018135833333333334,0.2985061666666667,0.013606358989327388
1539169225388,1539169225498,110,0.0306455,0.294582,0.01767514425469776
1539169225716,1539169225856,140,-0.0021219999999999998,0.2842248,0.02256260670765531
1539169226045,1539169226232,187,-0.0743625,0.289128,0.019214038545002685
1539169226294,1539169226513,219,-0.042628625,0.288486,0.015323048875107055
1539169226575,1539169227155,580,-0.022024166666666664,0.30605038888888886,0.014000214483762076
1539169227404,1539169227530,126,0.0182385,0.3232115,0.0174375233917608
1539169227592,1539169227920,328,0.01669154545454546,0.3213185454545454,0.012292119146352311
1539169228357,1539169228576,219,0.008987375,0.32498387500000003,0.015877861857291363
1539169228888,1539169229279,391,-0.03238338461538462,0.32627115384615385,0.015791980070603565
1539169229684,1539169230153,469,-0.035432533333333335,0.32548126666666666,0.015240336686514665
1539169230248,1539169230606,358,-0.030213000000000004,0.3262306666666667,0.014916304115337555
1539169230747,1539169230887,140,-0.0389472,0.3247544,0.017142547736179715
1539169231014,1539169231184,170,-0.055871833333333336,0.3129416666666666,0.01826788795814757
1539169231685,1539169231983,298,-0.0363072,0.3203427,0.010834702910459479
1539169232248,1539169232670,422,-0.009674785714285716,0.35560835714285716,0.013249968808010307
1539169232733,1539169232950,217,-0.04194371428571429,0.337752,0.012312813113961171
1539169233013,1539169233279,266,-0.05857911111111111,0.33583944444444447,0.016276108717580617
1539169233388,1539169233575,187,-0.06676928571428571,0.3230024285714285,0.013530537782072508
1539169233685,1539169233935,250,-0.07858499999999999,0.31736377777777774,0.014688285835087325
1539169234045,1539169234373,328,-0.07542227272727273,0.31162227272727266,0.01814184923770644
1539169234576,1539169234748,172,-0.0322275,0.3321691666666666,0.016015747585782114
1539169234811,1539169235139,328,-0.028388181818181823,0.3289161818181819,0.0168172699458855
1539169235201,1539169235418,217,0.02092357142857143,0.3310118571428572,0.014092740669775379
1539169235732,1539169235905,173,0.03132533333333334,0.3411036666666667,0.015452671078327318
1539169236341,1539169236638,297,-0.06312530000000001,0.33945780000000003,0.018639428862097084
1539169236701,1539169236965,264,-0.07350411111111112,0.3322126666666667,0.01256830151291963
1539169237045,1539169237295,250,-0.06673522222222222,0.33073833333333336,0.01576387670116814
1539169237357,1539169237608,251,-0.084816375,0.327229,0.01039475757165231
1539169237670,1539169237966,296,-0.0954478,0.3278281,0.012212107192183004
1539169238168,1539169238310,142,-0.10341560000000001,0.3224264,0.019143905822849003
1539169238466,1539169238701,235,-0.10301062500000001,0.31855825,0.018134449247025394
1539169238779,1539169239139,360,-0.0804145,0.3070121666666667,0.015858772266047066
1539169239201,1539169239435,234,-0.115956875,0.30195275,0.016428985670187544
1539169239514,1539169239794,280,-0.1139173,0.3053232,0.017076057628368266
1539169239967,1539169240200,233,-0.12167449999999999,0.27717987499999996,0.015052127294070948
1539169240264,1539169240435,171,-0.1302613333333333,0.29160766666666665,0.011848408358374455
1539169240653,1539169241091,438,-0.06790428571428571,0.28741735714285715,0.016232915316140874
1539169241201,1539169241560,359,-0.14643091666666666,0.2890591666666667,0.016671860719159687
1539169241764,1539169242264,500,-0.15770962500000002,0.2529205,0.019614329218249033
1539169242701,1539169242841,140,-0.14293,0.2816674,0.018199280465364776
1539169242966,1539169243123,157,-0.14372216666666668,0.28059800000000007,0.009241847425059862
1539169243185,1539169243295,110,-0.14643224999999999,0.28120425,0.011834935737956657
1539169243357,1539169243794,437,-0.1498567857142857,0.2787119285714286,0.010936530633160408
1539169244060,1539169244451,391,-0.1717485384615385,0.24714115384615384,0.014840637000858145
1539169244717,1539169244888,171,-0.025168500000000007,0.27631333333333336,0.011736266661432427
1539169244967,1539169245436,469,-0.0086186,0.27110759999999995,0.010708912033240687
1539169245497,1539169245763,266,0.018916111111111113,0.278284,0.014534253404964257
1539169245825,1539169246232,407,-0.01932953846153846,0.28050530769230775,0.01716995063088405
1539169246294,1539169246483,189,-0.051723571428571424,0.26412942857142857,0.0217489308074689
1539169246732,1539169246918,186,0.010925142857142859,0.2768107142857143,0.01907567247670031
1539169247029,1539169247216,187,-0.08631714285714286,0.259537,0.02889744246548252
1539169247622,1539169247858,236,-0.03740425,0.32364325,0.018744501080132578
1539169247918,1539169248045,127,-0.0764428,0.3271134,0.011372190166882146
1539169248185,1539169248655,470,-0.12003693333333333,0.3359515333333333,0.015702246485557698
1539169248717,1539169249247,530,-0.12288988235294118,0.3443687647058824,0.011896491338260554
1539169249310,1539169249419,109,-0.11078099999999999,0.347098,0.019430650683138893
1539169249747,1539169249872,125,-0.045756,0.3458918,0.018514352879821547
1539169250091,1539169250216,125,-0.06127180000000001,0.3455382,0.013592974388931898
