Saccade_Start,Saccade_End,Saccade_Type,Saccade_Duration,Saccade_Mean_Velocity,Saccade_Min_Velocity,Saccade_Max_Velocity,Saccade_Path_Length:
311,312,Standard,31,0.0012812248050442286,0.0006745947857788405,0.0018878548243096167,0.080110532698521
364,365,Standard,32,0.0007261193525638041,6.521739130434783e-05,0.0013870213138232603,0.047384682042344334
372,374,Standard,62,0.0013625487160051622,0.0010179060921813958,0.0018202957349013386,0.12830578809463006
378,380,Long,156,0.002528744718296025,0.0004759858191164939,0.004787019485604333,0.45156896590093104
415,416,Standard,32,0.0012745464756387078,0.0006000346850883319,0.0019490582661890838,0.08097093975578898
454,455,Standard,31,0.0016419602023314956,0.0015999999999999996,0.0016839204046629915,0.10020153254455272
461,463,Standard,62,0.0014405844151081162,0.0009907747105619283,0.0018262167554475043,0.13595590002617866
472,474,Standard,64,0.0011982917657491544,0.00040688518719112345,0.0016500549563711493,0.11433435894022255
485,486,Standard,32,0.0018443786683759206,0.0006305652135359033,0.003058192123215938,0.11867079998959482
489,490,Standard,32,0.0009457253664554965,0.00031495095095731364,0.0015764997819536794,0.08446269572590762
500,502,Standard,63,0.0014417756711095008,0.0007802184917708282,0.002100492980141897,0.13552975295459935
510,513,Long,109,0.0016005530473169743,0.0008709677419354837,0.002628717605601636,0.2197499254460479
531,532,Standard,31,0.002327662081840969,0.000279508497187474,0.0043758156664944646,0.14459455757132755
574,575,Standard,31,0.000855032719090427,0.0001163081056601288,0.0015937573325207253,0.05301202858360648
596,597,Standard,31,0.001073790216323913,0.0005745242597140697,0.0015730561729337565,0.06714951767179668
652,653,Standard,31,0.0009550983873730734,0.00030602687033887566,0.0016041699044072712,0.059216100017130555
729,730,Standard,31,0.000940350260755799,0.0001682864002229534,0.0017124141212886445,0.05847000256708249
926,927,Standard,31,0.0010727938381321894,0.00023799290955824734,0.0019075947667061314,0.06675121087375399
1314,1315,Standard,31,0.001258108928495991,0.00045069390943299837,0.0020655239475589836,0.07845344747618443
2203,2204,Standard,31,0.0012543798672957477,0.0003321171013221612,0.0021766426332693344,0.07777155177233637
3182,3183,Standard,46,0.0007080772099737444,0.0001795054935711503,0.0012366489263763386,0.06227101542044608
3209,3210,Standard,31,0.0011330607195524421,9.882117688026184e-05,0.0021673002622246223,0.07034858578913168
3349,3350,Standard,32,0.00117332821434625,0.0006998674129105757,0.001646789015781924,0.08559101691181863
3553,3554,Standard,31,0.0009351213105638209,3.125000000000003e-05,0.0018389926211276417,0.058008771254956897
4146,4147,Standard,32,0.0011785332651380244,0.0001666666666666668,0.002190399863609382,0.07509279563550023
4439,4440,Standard,31,0.000882955197528494,0.000376190444828729,0.0013897199502282591,0.05474322224676663
4964,4965,Standard,32,0.0012370798495591703,0.0008865489746332725,0.0015876107244850678,0.07651346344788708
5141,5142,Standard,31,0.0011975321999538875,6.666666666666672e-05,0.0023283977332411083,0.07418032973047436
5167,5168,Standard,46,0.0007924602312576148,0.00013685937700384803,0.0014480610855113814,0.07085345062064283
5658,5660,Standard,64,0.0014741327230264449,0.0006327642728536435,0.002069943194901584,0.1418669939041162
5662,5664,Standard,76,0.0012043496797526445,0.0008243315459839668,0.0018614887801617418,0.12663438529253504
5886,5888,Standard,63,0.0029664573137748503,0.0009377059260482997,0.0039898414188218705,0.2798523547775154
5891,5892,Standard,47,0.0009739937898394754,0.0009623505735597612,0.0009856370061191897,0.0761578070679545
5894,5898,Long,126,0.002532040894082126,0.0002665949805562054,0.005839511618425582,0.4003783089277479
5905,5906,Standard,31,0.0009963376165257245,0.000728010988928052,0.001264664244123397,0.06104492123566688
5923,5925,Standard,78,0.00200163495096059,9.816918156232534e-05,0.0032804132530995416,0.24921450742124762
5939,5941,Long,140,0.0016867507067940483,0.0009019293556038632,0.0021559828224765394,0.3259364052406204
5957,5958,Standard,32,0.002994336818420649,0.0012816310409006168,0.004707042595940682,0.19163755637892155
5971,5972,Standard,31,0.0010974297934919681,0.0006437866476069931,0.0015510729393769431,0.07769744691060691
5974,5975,Standard,31,0.0015168797731046461,0.000478033079399324,0.002555726466809968,0.09452457901188738
5990,5992,Standard,63,0.002046534886995418,0.00034307479779993854,0.004036513883145226,0.19757695723541396
6012,6013,Standard,32,0.0021844788835983266,0.0014573363868485823,0.002911621380348071,0.13834931216344432
6015,6016,Standard,31,0.0022652760625855727,0.0010843700847723622,0.003446182040398783,0.1404471158803055
6024,6026,Standard,63,0.0024669201285119663,0.00028811076429040294,0.004883106241164532,0.2345947889570678
6085,6087,Standard,79,0.0015777653647026737,0.0005321683239352006,0.0027158549400797447,0.19343388122263955
6199,6201,Standard,62,0.0018319279468983704,0.0009310238509459234,0.002700205753477151,0.16953364754434333
6215,6216,Standard,33,0.002750223768646104,0.0008589372229480214,0.004641510314344186,0.1797968942847468
6218,6221,Long,94,0.004371855590019819,0.0003125000000000003,0.01059602540684367,0.5456076412390177
6223,6225,Standard,63,0.004791689594288343,0.0007608474807008881,0.0076924493703434,0.4507880567199358
6245,6247,Standard,63,0.0018326914356720245,0.000715697018452795,0.00350723942836933,0.17099974435923945
6305,6307,Standard,64,0.002087699349479453,0.0008374680635965917,0.0032828821630643506,0.19844153514514398
6382,6386,Long,124,0.0024685801014461893,0.0009682794206324925,0.004399116072828975,0.3799451260899135
6406,6407,Standard,32,0.0015368663255315804,0.0009848857801796113,0.00208884687088355,0.09638967327366194
6425,6426,Standard,47,0.0012888940555394995,0.0009360398792610899,0.001641748231817909,0.10617940315253552
6438,6439,Standard,62,0.0007400054972150174,0.0005251232450354743,0.0009548877493945604,0.07548186105856243
6441,6442,Standard,31,0.0009191176522917387,0.0005930573003500081,0.0012451780042334695,0.05698529444208781
6463,6464,Standard,47,0.000707898948768626,0.0004642796092394693,0.0009515182882977827,0.05864974782717987
6469,6472,Long,93,0.0025929682416800867,0.0010015596578232264,0.005777786124459783,0.3252714221568349
6479,6481,Standard,77,0.0010468450334413207,0.00027561302404250124,0.0018367278510305505,0.11277950148880649
6492,6493,Standard,31,0.00146441976973288,0.0008800079900205452,0.002048831549445215,0.09167403371345911
6496,6498,Standard,63,0.0019426453547702293,0.0005161290322580645,0.003145616178849702,0.1828322088468342
