Saccade_Start,Saccade_End,Saccade_Type,Saccade_Duration,Saccade_Mean_Velocity,Saccade_Min_Velocity,Saccade_Max_Velocity,Saccade_Path_Length:
1780,1781,Standard,47,0.0006389277895201917,0.0001612903225806453,0.0011165652564597381,0.057478567053607696
4018,4019,Standard,30,0.000922399039061429,0.0004704295362503041,0.0013743685418725537,0.056755230952436654
5920,5921,Standard,31,0.0013738573655569632,0.0008055220571151693,0.0019421926739987573,0.09726198752125928
6011,6012,Standard,31,0.0008152395763868257,0.00033211710132215996,0.0012983620514514915,0.0505448537359832
6022,6023,Standard,32,0.0008785887659588781,0.0001943650631615086,0.0015628124687562476,0.05584095089504518
6129,6131,Standard,62,0.0014539862061552621,0.0006130807903984231,0.0021629747889342207,0.14564309060921257
6159,6162,Long,109,0.001588891835829714,0.0005488112204931765,0.0022863812154800436,0.22659931168372904
6305,6307,Standard,77,0.0011788442175914337,0.0009269132871881676,0.0016652786450503624,0.12353621154382584
6327,6328,Standard,31,0.0008514097469803138,0.00016996731711975966,0.0015328521768408678,0.05261743699565969
6333,6335,Standard,63,0.001334051117400442,0.0006451612903225811,0.0020219914766728794,0.12540175450344698
6411,6413,Standard,64,0.0018097327027695922,0.00036065612540319217,0.0034516753178710185,0.17337368334047765
6415,6417,Standard,61,0.0011117688080488038,0.00028811076429040235,0.0016996731711975948,0.10198293674163157
6480,6481,Standard,30,0.0013409603904064853,0.0004458528033131811,0.0022360679774997894,0.08848297388402639
6507,6508,Standard,32,0.0015821786331884555,0.0006641619615057086,0.0025001953048712023,0.09993110860104973
6526,6528,Standard,63,0.0027391160834837197,0.0008955360836541726,0.003983608994994363,0.2721544460137929
6560,6561,Standard,32,0.001320287529774165,0.0003380204320747489,0.002302554627473581,0.08449840190554656
6588,6590,Standard,63,0.0012283414315141412,0.0009958289703505252,0.0013567574738589101,0.11556819098114814
6605,6609,Long,140,0.0020064798619310615,0.0009377059260482989,0.004012986203892641,0.330037757250357
6612,6613,Standard,31,0.001664874307821578,0.0010680004681646912,0.0022617481474784644,0.1042902075531025
6683,6687,Long,124,0.002860704208299932,0.0007431595402797009,0.003965118461291006,0.45441830922712184
6705,6709,Long,140,0.0018835896699950932,0.001040291322361104,0.0022861204612271164,0.32830977249894516
6718,6722,Long,141,0.002326158283206292,0.0008805626752253365,0.003139630214340175,0.4137313541585957
6784,6785,Standard,32,0.0011040909137176747,0.0006987712429686845,0.0015094105844666648,0.07066181847793118
6792,6793,Standard,30,0.0022243961912517644,0.0010946904162538443,0.0033541019662496844,0.1367478427238674
6795,6796,Standard,31,0.001831914041435882,0.0007647270703954646,0.0028991010124762994,0.11357867056902468
6817,6818,Standard,32,0.0012319017145258795,0.0008090281421925442,0.0016547752868592148,0.07803268158746375
6820,6822,Standard,63,0.0010810134171874537,0.00013300340727798917,0.0017230155304611132,0.10192126911225645
6833,6836,Long,93,0.0013689518734460659,0.0001699673171197592,0.0019336206683030898,0.16936594552805168
6847,6849,Standard,77,0.002058623496791603,0.0010882017931247098,0.003032429645111231,0.22228057098370207
6881,6882,Standard,30,0.001420888057435309,0.0012747548783981963,0.0015670212364724215,0.08780279320291492
6957,6958,Standard,31,0.001268245283908405,0.00048613591206575154,0.0020503546557510584,0.07911734351438686
6977,6982,Long,155,0.002170610130617044,0.000662912607362388,0.0038781489221663473,0.4075073485132306
7018,7019,Standard,32,0.0016221440879328254,0.0013186693629901652,0.0019256188128754853,0.10117988290172049
7070,7071,Standard,31,0.0011398783370408848,0.0005000000000000004,0.0017797566740817689,0.07017245689653485
7098,7099,Standard,32,0.001175639381947858,0.0010049875621120897,0.0013462912017836264,0.07323094532043872
7101,7102,Standard,48,0.0007749809985059044,0.0004303762601331079,0.0011195857368787008,0.06708177943430399
7133,7134,Standard,32,0.0009712849845592158,0.000508811250749125,0.0014337587183693068,0.061144616510291565
7164,7166,Long,93,0.0011709871033675843,0.0006531124003632062,0.0019530602767053656,0.1287551257811368
7169,7170,Standard,32,0.0012156476752931394,0.0006000346850883291,0.0018312606654979496,0.07720141653367259
7212,7213,Standard,31,0.0014221113256898447,0.0008945435241201325,0.0019496791272595568,0.08817090219277038
7221,7222,Standard,32,0.0010633325635778657,0.000425045953397983,0.0017016191737577483,0.06805328406898341
7224,7226,Standard,63,0.0014279906640922867,0.0007443768376398241,0.0018567311524075045,0.14639602516504935
7247,7252,Long,187,0.00250155666714431,0.0008822246383433196,0.003555125566553819,0.5384394540155354
7255,7256,Standard,30,0.0014547421867925241,0.0005048592006688587,0.0024046251729161897,0.08829424960888917
