Saccade_Start,Saccade_End,Saccade_Type,Saccade_Duration,Saccade_Mean_Velocity,Saccade_Min_Velocity,Saccade_Max_Velocity,Saccade_Path_Length:
4,5,Standard,32,0.001204312732207267,0.0002687419249432852,0.002139883539471249,0.07653853101137852
98,99,Standard,32,0.0013780494569481496,0.001098670088124284,0.001657428825772015,0.08709649515655729
232,233,Standard,46,0.0012205667897417275,0.0009914568913905546,0.0014496766880929002,0.09199667102293832
240,241,Standard,31,0.0014491367605618795,0.000806467993785246,0.002091805527338513,0.09065294714862178
266,267,Standard,31,0.001011398443614306,0.0007902179727419801,0.001232578914486632,0.061916485531345
368,370,Standard,78,0.001529226069153582,7.213122508063843e-05,0.002686227896605201,0.1723440386145119
383,384,Standard,32,0.0022008864475100724,0.0006263383173854065,0.0037754345776347385,0.14023039432325923
546,547,Standard,32,0.0013349752341807954,0.00047955060475220884,0.002190399863609382,0.08495886438281869
574,575,Standard,31,0.0014349350272282917,0.0010331422034260337,0.0018367278510305499,0.08999911389158013
894,896,Standard,76,0.0011233333366456359,0.0007285342594043207,0.0014794894014114764,0.12187722466225796
1007,1008,Standard,46,0.0009548133912159571,0.0009401005597807068,0.0009695262226512073,0.07468142415493816
1109,1111,Standard,63,0.001231256444180836,0.0009123958466923194,0.0015286968510793756,0.11603554615989711
2527,2528,Standard,31,0.00136507133365388,0.0012671051872498807,0.0014630374800578794,0.08336731749929069
3058,3059,Standard,48,0.0008926483273613954,0.0006616477747093072,0.0011236488800134836,0.07378457948192643
3284,3285,Standard,30,0.001463047646069059,0.0004110295761864349,0.0025150657159516833,0.08860491791651641
3288,3290,Standard,64,0.0018815143354925761,0.0004781320224307284,0.003398644031080631,0.18779735654374824
3296,3298,Standard,62,0.0025494695225305127,0.0007954184696004053,0.003920225001514581,0.2396789624395765
3319,3320,Standard,32,0.0014842669497217701,0.00030200965194456073,0.0026665242474989796,0.09922121990941714
3520,3521,Standard,32,0.0009461420770314287,0.0002562041399743041,0.0016360800140885533,0.06439615502962599
4011,4012,Standard,30,0.0008041566144822729,0.0002379929095582473,0.0013703203194062985,0.04872538268805286
4104,4105,Standard,32,0.0008663066277463696,0.00025194353793247257,0.0014806697175602666,0.05519168063783518
4764,4765,Standard,30,0.0008362836845067437,0.00036065612540319217,0.0013119112436102952,0.05053767719580782
5056,5057,Standard,29,0.0013738828700797347,0.0007194290270763333,0.0020283367130831363,0.08184349354585363
5828,5829,Standard,32,0.0010097547393212083,0.0002670001170411727,0.001752509361601244,0.06462430331655733
5893,5894,Standard,30,0.00109448374740172,0.00026600681455597833,0.0019229606802474615,0.06593503165865917
5970,5972,Standard,62,0.0013693066748636182,0.00048354114957866124,0.002011927325352484,0.14321831332452642
5975,5976,Standard,31,0.0010061586754184417,0.0007525996611745188,0.0012597176896623644,0.0631344375371179
5988,5990,Standard,78,0.0024718802404420787,0.0013528038013695847,0.004483058640735667,0.25651411863001866
5993,5994,Standard,31,0.0013794453408728707,0.0009985340817919028,0.0017603565999538388,0.0865241452159099
6067,6068,Standard,32,0.0012372392216672909,0.0003884385347997518,0.00208603990853483,0.07879487165190686
6079,6080,Standard,31,0.001039419239544721,0.000412310562561766,0.0016665279165276761,0.06403168228921095
6146,6147,Standard,32,0.0016444367954264805,0.0005174724898753339,0.002771401100977627,0.10420900992754409
6192,6193,Standard,31,0.0018100146466997066,0.0006838365395739655,0.0029361927538254476,0.12316229272856526
6206,6207,Standard,31,0.0017017664407327035,0.0005500157826018367,0.0028535170988635704,0.11485978762965883
6258,6259,Standard,30,0.001864217679688321,0.0010847846848568619,0.0026436506745197803,0.11402263015101298
6278,6283,Long,173,0.00323799144211071,0.001298762718657896,0.004809759771807735,0.6287787927367565
6338,6343,Long,156,0.001752711423911219,0.0007967154216276437,0.0028928128672832724,0.3276958709228272
6345,6346,Standard,45,0.001145173485714859,0.0011245849714559982,0.0011657619999737197,0.08674494571470523
6359,6363,Long,126,0.0022995379696781402,0.00046186519558955844,0.00410590802980529,0.35896442502788345
6365,6368,Long,93,0.001655956113094049,0.0014777194351801946,0.001854488045394169,0.1536880356706914
