Saccade_Start,Saccade_End,Saccade_Type,Saccade_Duration,Saccade_Mean_Velocity,Saccade_Min_Velocity,Saccade_Max_Velocity,Saccade_Path_Length:
50,51,Standard,30,0.0011692890224671505,0.0005842183960088656,0.0017543596489254353,0.0707415597440379
53,54,Standard,31,0.0011326161313222403,0.0003521903267499332,0.0019130419358945475,0.07585724536997783
70,71,Standard,31,0.0012209931295518984,0.0006674994798166917,0.0017744867792871051,0.07503407455240102
96,97,Standard,31,0.000894874013563221,0.00045619792334615966,0.0013335501037802823,0.0554821888409197
123,124,Standard,46,0.0009618785001181549,0.0005100447838981262,0.0014137122163381836,0.08084215025239835
5048,5049,Standard,33,0.0007142785722293813,0.00017582825908940653,0.0012527288853693562,0.04643907273078155
5051,5052,Standard,46,0.0008264687259684343,0.0005930573003500065,0.001059880151586862,0.06713926328384585
5655,5656,Standard,32,0.0008483424122345731,0.00012018504251546641,0.0015764997819536796,0.05405354429798174
5775,5776,Standard,31,0.0012486552319376162,0.0006282903429886556,0.0018690201208865769,0.0874692698679507
6280,6281,Standard,32,0.0009655984770831762,0.0005547772325697736,0.0013764197215965788,0.06068874806818372
6292,6293,Standard,33,0.0008798871015395222,0.00011111111111111121,0.0016486630919679331,0.05940588203494179
6323,6324,Standard,32,0.0012004945836619192,0.00016448450043847707,0.0022365046668853614,0.07666716885392436
6344,6349,Long,156,0.0022608811306924774,0.0012191505751956986,0.004382921400162225,0.4238949647329518
6353,6354,Standard,32,0.0013298795615718994,0.001019803902718558,0.0016399552204252408,0.08307268413516444
