Saccade_Start,Saccade_End,Saccade_Type,Saccade_Duration,Saccade_Mean_Velocity,Saccade_Min_Velocity,Saccade_Max_Velocity,Saccade_Path_Length:
703,704,Standard,30,0.0013828216676135237,0.0010643366478704003,0.0017013066873566474,0.08509797335255223
706,707,Standard,31,0.001092793522150199,0.0005521691215685049,0.0016334179227318934,0.06775319837331234
823,827,Long,140,0.0012540386388021918,0.0005385164807134509,0.0018336363385966753,0.20925161443027207
934,935,Standard,33,0.0029968677880578163,0.0002631769548266594,0.005730558621288974,0.20147775137938914
968,969,Standard,31,0.002725978239414264,0.0004001952648395531,0.005051761213988975,0.16941084610852392
971,972,Standard,31,0.001641283742120722,0.0005788489980736676,0.002703718486167776,0.11044232698258978
1028,1029,Standard,30,0.0033013216794540914,0.0006239775843022424,0.00597866577460594,0.19995123352015223
1031,1032,Standard,32,0.0015255012657715932,0.0007214622737884503,0.002329540257754736,0.09763208100938196
1081,1082,Standard,32,0.003327685714868147,0.0009219544457292878,0.005733416984007006,0.21112797686010282
1084,1085,Standard,32,0.001249385425912589,0.0008746725443018928,0.001624098307523285,0.09308075542293409
1124,1125,Standard,33,0.0014004744876661998,0.0007401201103724841,0.0020608288649599155,0.09021095585485175
1127,1129,Standard,64,0.0013498522841697044,0.0005343739847293804,0.0022327900847370317,0.12851707131083284
1169,1173,Long,140,0.0022142062502709713,0.0006370847285342008,0.0035344300289512813,0.36418087284638295
1208,1209,Standard,31,0.0034705539389892326,0.0008529590039972618,0.006088148873981203,0.2160273032213297
1211,1212,Standard,32,0.002302260676369711,0.001101035365540387,0.0035034859871990354,0.14624364792212113
1247,1250,Long,124,0.0024803476949740717,0.0007986721550412867,0.003653715341408767,0.36253001798683027
1317,1318,Standard,32,0.002229551771753152,0.00025194353793247295,0.004207160005573831,0.14243936985426925
1320,1321,Standard,32,0.002020048241206851,0.0009024657580453912,0.0031376307243683103,0.12747815592114767
1393,1395,Standard,62,0.0016427571751329642,0.0005896238207535382,0.0024771589244836118,0.15336604110811922
1429,1430,Standard,32,0.0019487314846941047,0.0008411874071229214,0.003056275562265288,0.12387762761329978
1432,1433,Standard,31,0.0021581288416434763,0.0010200895677962504,0.0032961681154907024,0.13380398818189554
1496,1498,Standard,78,0.0028833690140964686,0.0014108985631373584,0.004422650054748146,0.313218253101434
1601,1605,Long,126,0.0020126107513022697,0.001098670088124285,0.003013151885849903,0.31564783371825994
1661,1662,Standard,32,0.002675705126168744,0.0002660068145559781,0.0050854034377815095,0.17097912126024362
1664,1666,Standard,65,0.0016419120134046714,0.00032777738867854477,0.003203146216079072,0.1575378093303607
1713,1718,Long,158,0.002286398946474837,0.0002981423969999722,0.005121824921909883,0.4300420143448939
1746,1747,Standard,30,0.0027731927389202985,0.0006056253024110001,0.004940760175429597,0.1688140655448619
1749,1751,Standard,63,0.0017854496170936884,0.0008589372229480229,0.002751597547335003,0.16879841193704803
1792,1797,Long,158,0.002013662016957063,0.0004666666666666671,0.0036132622465716484,0.3811129116189962
1831,1832,Standard,30,0.002403213103117327,0.0004386146514880687,0.0043678115547465856,0.14507001549001575
1834,1836,Standard,78,0.001273690092087331,0.0005187043263219287,0.0022631991323124882,0.1373412886134918
1859,1860,Standard,30,0.0033428957889337094,0.0007918210240820589,0.00589397055378536,0.21403470474541755
1862,1864,Standard,62,0.002060333811627153,0.0005549887269059762,0.0029794216091382562,0.1919438749916263
1908,1912,Long,142,0.0025376486275438216,0.0007762338967733891,0.0038731018930110196,0.43858188802157466
1923,1927,Long,142,0.002392435323060837,0.0007149062815494225,0.003285285900538318,0.4250699129209312
1954,1955,Standard,31,0.0025600257921508888,0.0003144660377352204,0.004805585546566557,0.1584071330756199
1957,1959,Standard,63,0.002050206230956179,0.0007629097259833566,0.0035410481290484106,0.19327875004274478
2017,2021,Long,124,0.002569344712112116,0.0012597176896623646,0.0032638084149359723,0.39816127767649356
2036,2038,Standard,62,0.0020139237877316034,0.0008857761430803867,0.0038209946349085596,0.1848089182093364
2040,2042,Standard,63,0.001064812810926872,0.000260072830590276,0.0015006068838210327,0.10046135013456839
2085,2086,Standard,48,0.000961931814065652,0.0008695652173913042,0.0010542984107399997,0.09060632371551998
2097,2099,Standard,79,0.002811751355860041,0.00016448450043847707,0.00707334005810509,0.2936009988467424
2103,2106,Long,94,0.0019538781541582426,0.0010002169903464834,0.002865309756378881,0.25779598146530663
2110,2112,Standard,79,0.001426385731609119,0.0009492863851330427,0.001733178077982756,0.16211790036535492
2192,2193,Standard,32,0.0010391952260395516,4.714045207910305e-05,0.00203125,0.06641421356237309
2218,2222,Long,126,0.0019623241198672503,0.0010343059494470317,0.0033872503805415185,0.30974989462677904
2294,2295,Standard,30,0.0020232132784772676,0.0007074313654502277,0.003338995191504307,0.12351509080498672
2297,2298,Standard,31,0.0013073898666395441,0.00045084298085993816,0.00216393675241915,0.08827165942541074
2318,2319,Standard,30,0.0017385486155831625,0.0005528689379048168,0.002924228293261508,0.10541865481079937
2321,2322,Standard,32,0.0017687344186228257,0.0012708203615220774,0.002266648475723574,0.11192818243033875
2374,2378,Long,125,0.0022197150341770593,0.0008320954347308973,0.0032407717378451404,0.34637024338537903
2410,2414,Long,141,0.001925126345352433,0.0010181998555400865,0.0024917398261277415,0.3429833174661462
2522,2523,Standard,30,0.0015627035982397665,0.0002095501659956617,0.002915857030483871,0.09732456871631225
2554,2555,Standard,31,0.0023135796315881603,0.0006442352540027596,0.003982924009173561,0.1440861724124687
2563,2564,Standard,33,0.0012202296927319616,0.0009399238214469601,0.001500535564016963,0.09181424557767298
2566,2568,Standard,64,0.001802544098062871,0.0005270462766947303,0.002916814242626215,0.17294318332840472
2665,2666,Standard,33,0.0026196274538610523,0.0005343739847293804,0.004704880922992725,0.17129229000064133
2668,2669,Standard,32,0.0010649618496386876,0.0006140570948230128,0.0015158666044543625,0.07552624351475216
2679,2680,Standard,30,0.00232881171759121,0.0011519138065908,0.00350570962859162,0.143184444475245
2682,2683,Standard,31,0.0015084834875698104,0.0009433981132056594,0.0020735688619339613,0.09258257811612255
2750,2754,Long,124,0.002091682359409167,0.0005633673867912488,0.0029721215930354726,0.3243632825064072
2830,2834,Long,126,0.002119942913867445,0.000689598655691352,0.003565647171308478,0.3322096707868465
2895,2896,Standard,32,0.003442511634783756,0.001252996408614166,0.005632026860953346,0.21781475180893206
2898,2899,Standard,48,0.0021012798314362594,0.001228350500945791,0.002974209161926728,0.18084090530180247
2943,2947,Long,124,0.002366114360770862,0.0006629126073623889,0.0038817055371590512,0.36535405825864475
3030,3031,Standard,30,0.0023700230366346083,0.0007661031670082045,0.003973942906261012,0.14373358853209292
3078,3079,Standard,31,0.0020657075732153237,0.0012445436468396306,0.002886871499591017,0.12682932589251045
3138,3139,Standard,33,0.0022402768105133693,0.0004900920828811001,0.003990461538145638,0.14589790116235796
3141,3142,Standard,31,0.0020828206855048933,0.0008997612530554972,0.0032658801179542896,0.1300346437543589
3189,3190,Standard,31,0.0014035727657848436,0.0012078480791515526,0.0015992974524181348,0.0870215114786603
3228,3229,Standard,48,0.0013501870915466805,0.0007557189365836423,0.0019446552465097187,0.11601501992997577
3262,3266,Long,124,0.002227675846499394,0.000815934061687046,0.0030007406493138405,0.34592887428936536
3294,3298,Long,124,0.0018678044014296402,0.000363838524928604,0.0033229866968880776,0.2987517220078331
3337,3338,Standard,29,0.0018852581603934452,0.00017371499377853255,0.0035968013270083576,0.10969240329037687
3340,3341,Standard,31,0.002036942591250479,0.0007408293494456068,0.0033330558330553514,0.1270312700069753
3408,3412,Long,140,0.002271311740835681,0.0009803627446568503,0.003162771213379018,0.38102141622991553
3485,3489,Long,141,0.0028215005673339275,0.0006927157700467965,0.006645865919422285,0.4749512079390141
3505,3510,Long,172,0.0028625130025029624,0.0005100447838981253,0.0073873784986425335,0.5465807976507884
3529,3530,Standard,31,0.0008543908367800126,0.00037211397323095013,0.001336667700329075,0.05855394147882503
3561,3562,Standard,47,0.0007651679457811121,0.00016448450043847685,0.0013658513911237475,0.06929403489640892
3568,3571,Long,93,0.0021217044151455953,0.0006204962600539147,0.0026890536188861184,0.26309134747805385
3575,3576,Standard,31,0.0025733060930143393,0.00026700011704117307,0.004879612068987506,0.15981197788393026
3578,3579,Standard,32,0.001858167711899251,0.0015537541391990055,0.002162581284599496,0.11736897942235305
3604,3606,Standard,63,0.0013111470679021831,0.0005374838498865704,0.0017210212266267966,0.12312021469164328
3665,3666,Standard,32,0.0031898943955503403,0.0009735387911006812,0.00540625,0.20220616373302042
3668,3670,Standard,79,0.0013206609826988452,0.000408035827118501,0.0025563371298269614,0.13978084124056084
3680,3685,Long,172,0.0028713260840866396,0.0013300340727798897,0.004166490229408684,0.6021571761985174
3758,3759,Standard,31,0.0030963439745940752,0.0004493028476510994,0.0057433851015370515,0.19197332642483267
3761,3762,Standard,46,0.0017114926486497901,0.0009395810236483057,0.0024834042736512746,0.14430318934470443
3774,3778,Long,125,0.002436345652318623,0.0009937368903709257,0.003224515870864465,0.38049528377382774
3837,3840,Long,93,0.0028623546962318986,0.0011080513425729783,0.004601158068043043,0.3524183568369708
3848,3849,Standard,47,0.00224259822868714,0.000782029569731147,0.003703166887643133,0.1998558195203551
3851,3852,Standard,47,0.0015222909647112188,0.0008952244817756673,0.00214935744764677,0.12698131001089255
3923,3924,Standard,47,0.00145223753111842,0.0011345487351657412,0.001769926327071099,0.11835754816247962
3929,3930,Standard,31,0.003175377737843185,0.0004645646483537034,0.005886190827332667,0.19733798439463118
3932,3933,Standard,32,0.0011804899961818226,0.0008724168218868255,0.00148856317047682,0.073806526111863
4011,4012,Standard,47,0.0020691600091335407,0.0007104101788885565,0.0034279098393785253,0.18313447799633595
4014,4015,Standard,31,0.0012897131257280571,0.0005290715957050558,0.0020503546557510584,0.07996221379513954
4040,4041,Standard,31,0.003656291538796546,0.0007050321357924055,0.006607550941800686,0.22739510754117825
4043,4045,Standard,64,0.0015835931716029822,0.00062627647426853,0.002699283759166493,0.15077239152534921
4058,4059,Standard,31,0.003415095365502803,0.00017141982574219318,0.0066587709052634125,0.21207875231265816
4061,4062,Standard,48,0.001306555033495908,0.0012022115038544591,0.0014108985631373567,0.10144400764227209
4112,4117,Long,155,0.002283897275191174,0.0010915155747858107,0.0036521485985726537,0.42785286039926296
4165,4166,Standard,30,0.0018457078756826382,0.000279508497187474,0.0034119072541778026,0.11130148953533324
4168,4169,Standard,31,0.0015058460428010597,0.0006044103814981677,0.0024072817041039516,0.10242861037613821
4266,4270,Long,140,0.002405093206720913,0.0009626826125468343,0.004936327147018657,0.3989465865734651
4337,4340,Long,93,0.002881702661498802,0.0014197213603009938,0.004363601222041263,0.3588185841337446
4347,4352,Long,188,0.002219676498737553,0.0008975274678557514,0.003833912999650473,0.4680590923388258
4389,4393,Long,140,0.002281256065093682,0.001117520540277925,0.0030682344271583933,0.39158135104111186
4440,4444,Long,124,0.002687742383685842,0.0008149003006503314,0.003535607485477306,0.4174149697719558
4470,4471,Standard,30,0.004139652121446375,0.0011141881315593902,0.00716511611133336,0.2494933154183419
4473,4475,Standard,79,0.001672415603411731,0.0013300340727798907,0.002325344396535705,0.17964988896854026
4483,4484,Standard,33,0.0022001931331287194,0.0002737187540076959,0.004126667512249743,0.1446653092784801
4486,4487,Standard,48,0.0013996488790916106,0.00013743685418725546,0.0026618609039959656,0.13189242901742404
4546,4550,Long,140,0.0022069583107236263,0.0005321683239352006,0.003346919934642504,0.3615831317362661
4610,4611,Standard,32,0.003450973067198074,0.00038843853479975186,0.006513507599596396,0.2325154323446693
4653,4657,Long,126,0.0022831514752863686,0.0008571180810055746,0.003269472912412642,0.35947804048095855
4717,4722,Long,156,0.0027151711258708113,0.00030432197200182465,0.005709768543103727,0.5073451000236704
4789,4793,Long,142,0.0024161034415085825,0.0010246696886624907,0.0035755007611936837,0.4103176646100675
4817,4818,Standard,33,0.0015028716999977044,0.0009718253158075499,0.002033918084187859,0.09627405625242584
4907,4908,Standard,32,0.002443515025494335,0.001049255223696168,0.0038377748272925027,0.15533570640794128
4910,4911,Standard,33,0.002067342501936851,0.00033035708327374487,0.003804327920599957,0.1404088901271171
4985,4988,Long,109,0.003001539322293695,0.00048387096774193543,0.005105443831025719,0.39739857815622215
5068,5072,Long,125,0.002083875133107648,0.0005503908217900932,0.004523151222578137,0.3337395535058957
5110,5114,Long,155,0.002807778381723569,0.0007454287776172857,0.005531956169611254,0.4977203809721264
5197,5198,Standard,31,0.0020019531706553157,0.0012617811106843846,0.002742125230626247,0.12412109658062959
5200,5201,Standard,32,0.0018360481639540782,0.0011099774538119527,0.002562118874096204,0.11639710503924905
5267,5271,Long,125,0.0019472310575549038,0.0004685684158626639,0.0029942537560393168,0.31224245138059625
5301,5305,Long,124,0.0017765642910546674,0.0005357309920006023,0.002896946614597029,0.283939160985483
5330,5334,Long,140,0.0019912934393356177,0.0011939842273110798,0.0029546573405388327,0.3401156513278167
5388,5389,Standard,32,0.001933150841404802,0.0013265782111497476,0.0025397234716598564,0.11974191921645808
5391,5392,Standard,31,0.0008397176547859618,0.0002597139492709297,0.0014197213603009938,0.056217917785064506
5404,5405,Standard,31,0.0022563632551749137,0.000971825315807551,0.0035409011945422768,0.1389226965050371
5471,5475,Long,156,0.001733805293649457,0.000606074007356642,0.0035608286283239404,0.2913080222970778
5538,5539,Standard,32,0.002455718917600287,0.0007295385956205474,0.004181899239580026,0.15716601072641836
5541,5542,Standard,32,0.0010193847182500132,0.0004545454545454549,0.0015842239819545715,0.0656951674225463
5595,5597,Standard,63,0.0022989834471706604,0.0009089679228132503,0.003161454900258481,0.2166319881053117
5599,5600,Standard,46,0.0006353368866154249,0.0002519455546343299,0.0010187282185965198,0.05492375580373847
5718,5719,Standard,33,0.0014939215762066972,0.0010211788203421273,0.001966664332071267,0.09451410874827351
5734,5735,Standard,30,0.0010242009693636003,0.0003924362922773044,0.0016559656464498961,0.06184449445409333
5751,5752,Standard,30,0.0036218338880650565,0.0013139872526017901,0.005929680523528323,0.21993800778910697
5754,5755,Standard,30,0.0027720720661695173,0.0011435128644917097,0.0044006312678473245,0.1697548625636462
5861,5862,Standard,30,0.0029335568320427003,0.0002724733718056534,0.005594640292279747,0.1806454572432581
5864,5866,Standard,63,0.0016761989116114097,0.0001880952224143647,0.0032813988061495963,0.1591678975860107
5878,5879,Standard,31,0.0028586707171892787,0.0009682794206324916,0.004749062013746066,0.17723758446573526
5881,5883,Standard,63,0.002079082620213618,0.0011830400529607894,0.0028861874722547047,0.1962408711521212
5925,5929,Long,125,0.002072029217404404,0.00024567010018915853,0.003587758119586911,0.3241894899577651
5982,5983,Standard,31,0.002494632893648068,0.00027561302404250124,0.004713652763253634,0.1546672394061802
5986,5987,Standard,31,0.0008041569601631004,0.00020184751022351376,0.001406466410102687,0.05308729169368845
6023,6024,Standard,31,0.0019092623373098898,0.00037642140453093885,0.003442103270088841,0.12439700738570819
6058,6062,Long,125,0.0027329491882985267,0.00045831189847953246,0.005790749377747174,0.4332913526001912
6099,6100,Standard,46,0.0009492096537424084,0.0005,0.0013984193074848168,0.08032728814430158
6151,6152,Standard,28,0.0038674899552349515,0.0007447352503622705,0.006990244660107632,0.2188136432442441
6154,6156,Standard,62,0.0014884701916836535,0.0004333333333333337,0.0025822575607986455,0.13799439449324646
6212,6216,Long,156,0.0021789710041180644,0.0010164659979556626,0.0030396504528496827,0.432973474506848
6282,6285,Long,93,0.001852862436649833,0.0002881107642904013,0.003121707422557397,0.22890961982551414
6292,6293,Standard,33,0.0010370442114228037,0.0005769224438109859,0.0014971659790346216,0.07536798727963688
6297,6298,Standard,33,0.0008206046989594798,0.00024037008503093282,0.0014008393128880268,0.053438799876232866
6349,6353,Long,140,0.0025538363813194668,0.0008268390721275029,0.004242518051496501,0.43256277066990545
6387,6388,Standard,48,0.0016638842166240592,0.001366666666666668,0.0019611017665814505,0.13513288479590968
6399,6403,Long,141,0.0014389037111811928,0.0009291292967074059,0.0017856305783952064,0.25040865902196446
6511,6512,Standard,32,0.0020962104831098293,0.0004255319148936164,0.0037668890513260418,0.1405404496424333
6542,6543,Standard,33,0.0009833524954998604,0.0001880952224143647,0.0017786097685853562,0.06452507425816206
6598,6599,Standard,32,0.0011169262679567968,0.00040419238987553756,0.0018296601460380559,0.07107908875935945
6606,6607,Standard,32,0.0022803201203150762,0.0009278361411774978,0.0036328040994526543,0.14315697927663237
6609,6610,Standard,32,0.0015500134935111545,0.0005100447838981244,0.002589982203124185,0.09869081880081577
6659,6660,Standard,30,0.0012323386723031634,0.0007323058165814891,0.0017323715280248375,0.07613723778793427
6709,6710,Standard,32,0.0018935125878078707,0.00035165651817881306,0.0034353686574369285,0.12012983606516729
6751,6754,Long,110,0.0021889233456216122,0.0009666666666666675,0.003482646483726456,0.30042361050548416
6802,6803,Standard,31,0.0031242053668637756,0.000634209919681347,0.005614200814046204,0.19306652282587272
6805,6806,Standard,31,0.0024475001455299098,0.000845231859453416,0.004049768431606404,0.15343547274176125
6830,6831,Standard,31,0.003397505683949824,0.0006354101807610387,0.00615960118713861,0.21064535240488913
6833,6834,Standard,46,0.0016380654389746463,0.0008149003006503314,0.0024612305772989613,0.13929341617656282
6845,6846,Standard,31,0.0015100944302815441,0.001355222679845161,0.0016649661807179273,0.09362585467745574
6886,6887,Standard,32,0.002321495414329725,0.00017391304347826102,0.004469077785181188,0.15101048912579804
6889,6890,Standard,30,0.001945291793053504,0.0008442743437614442,0.003046309242345564,0.11756178192697168
6980,6981,Standard,31,0.0009378103026465054,0.00047955060475221025,0.0013960700005408006,0.05814423876408334
7009,7013,Long,139,0.002185811056666505,0.0008003905296791052,0.0035583438021000472,0.3625509190340989
7105,7106,Standard,30,0.0014215435186191597,0.0003535533905932741,0.002489533646645045,0.08599971789833614
7108,7109,Standard,35,0.0020787722144957194,0.0013219111088086954,0.0028356333201827433,0.1362606772530395
7145,7149,Long,125,0.0024230686329214796,0.000859801030762351,0.0036251346957733854,0.37904139729872094
7195,7199,Long,140,0.0023026848087461032,0.0008425114408762335,0.00327640648833647,0.37561468662646164
7263,7267,Long,124,0.0021985992825983283,0.001103529690483124,0.0030607456709926093,0.34061669034209924
7338,7342,Long,124,0.002865934234985311,0.0010925912955951492,0.0047782241050766,0.4451939351652428
7395,7396,Standard,30,0.0035225062535397195,0.0010574327697305398,0.0059875797373489,0.21346524075184425
7398,7399,Standard,32,0.002354980456522205,0.0015723301886761002,0.0031376307243683103,0.14757408884006895
7448,7452,Long,141,0.0018425580677310655,0.0010317233762011995,0.0031087075288614725,0.320603989929526
7455,7458,Long,108,0.002327472338488293,0.001000488162098882,0.004264047604929756,0.3079317457079887
7460,7461,Standard,32,0.0013611997252642649,0.0009698900889272853,0.0017525093616012446,0.08614689232798567
7528,7532,Long,126,0.0021180907652894013,0.0012283505009457927,0.0033413189118609485,0.332317063830969
7613,7614,Standard,63,0.0018544735724275586,0.0005238454566950069,0.00318510168816011,0.21742446096832713
7616,7618,Standard,63,0.0018305222799012213,0.0008106951106920536,0.002340465290872261,0.17338961472691208
7683,7684,Standard,32,0.003397445437124157,0.0006411794687223778,0.006153711405525936,0.21615414903850128
7686,7688,Standard,62,0.001459584280796369,0.000710773161924862,0.001988019673499794,0.1460948758763999
7729,7733,Long,124,0.002578357512512695,0.0006987712429686849,0.003952073998407531,0.398842398657018
7777,7781,Long,138,0.0026022792207409206,0.0008692269873603537,0.004367613694309062,0.4635864230556975
7853,7854,Standard,30,0.001631525706723193,0.0008793101896089026,0.0023837412238374833,0.10052947297221829
7864,7865,Standard,32,0.0016020611324135258,0.001451612903225806,0.0017525093616012457,0.10108029957123985
7910,7914,Long,140,0.0017467447084898915,0.0003802794714029546,0.0026967819107776595,0.2910627548821955
7970,7971,Standard,32,0.0033956993723289084,0.0007718180647017796,0.006019580679956038,0.21732475982905014
7973,7974,Standard,29,0.0017346667700014553,0.0011212121212121223,0.0023481214187907884,0.1050955211449329
8065,8068,Long,94,0.002019140866215637,0.0007375264825753722,0.002676447550024715,0.25368053452589834
8078,8079,Standard,32,0.001113758518194972,0.0006650170363899444,0.0015624999999999997,0.07061552812808826
8105,8110,Long,157,0.0025228609218915245,0.0007211102550927982,0.004271007605797337,0.4776780645734601
8172,8173,Standard,30,0.0028592948205144035,0.0010500186010257142,0.004668571040003093,0.17365772643291563
8175,8177,Long,80,0.0010846716181084676,0.000496204878717971,0.0014063491803966589,0.13352204214162514
8225,8227,Standard,77,0.00186202967900695,0.0005702589872154586,0.0027216488386189986,0.2145637517141468
8250,8254,Long,141,0.002534130129901087,0.0011404948083654002,0.004059371510159187,0.46113227501434784
8370,8371,Standard,32,0.003921177261372333,0.001004671709832092,0.0068376828129125735,0.2499506730179972
8373,8374,Standard,32,0.0021208631906120047,0.0010915155747858105,0.003150210806438199,0.1357352441991683
8506,8510,Long,126,0.001684739072318428,0.0003225806451612905,0.0026760252448568395,0.26372338670163464
8577,8578,Standard,46,0.001583328563833756,0.001062336251088371,0.0021043208765791407,0.1318558566085567
8595,8596,Standard,31,0.002060373394661724,0.0009810907306932615,0.0031396560586301873,0.1277431504690269
8692,8697,Long,157,0.0026173460789007106,0.0005151515151515153,0.004301162633521315,0.49125298506427645
8758,8761,Long,108,0.0025891413424234035,0.0010375660026603342,0.004542625382168124,0.3410718070403045
8807,8812,Long,157,0.0024500309937621604,0.000812499999999999,0.004417588533298653,0.4616068154434268
8863,8864,Standard,47,0.0018205206057251696,0.000326259578403455,0.003314781633046884,0.1662350432621141
8866,8867,Standard,31,0.0017453882678454598,0.0007755364696884719,0.0027152400660024477,0.10821407260641851
8942,8947,Long,156,0.002902949507121737,0.001174211272464599,0.004744445765840306,0.5454911932063512
9077,9081,Long,125,0.00240399043872018,0.001321767873909787,0.003657131359614749,0.3743843698346258
9158,9159,Standard,33,0.0021166840220812246,0.0005468452985271633,0.003686522745635286,0.13642007366619785
9161,9162,Standard,31,0.000889068267572301,0.0004618651955895599,0.0013162713395550422,0.055122232589482664
9229,9230,Standard,30,0.001271814521959326,0.00036443449342783154,0.0021791945504908206,0.07703774030441522
9263,9267,Long,142,0.002129511662445757,0.0008999999999999999,0.0026209045432827194,0.37151875775200327
9338,9343,Long,187,0.001813413717855643,0.0008912388587789545,0.0025087736670532886,0.40965770591599776
9380,9381,Standard,47,0.0011790462451026276,0.0010574327697305385,0.0013006597204747168,0.09496885549368891
9434,9438,Long,124,0.002372314971471191,0.0008338540040078956,0.003597009391494552,0.38370339665725084
9451,9452,Standard,48,0.0010706370620024084,0.00032829526005987043,0.0018129788639449464,0.09687184327115354
9549,9553,Long,141,0.002604686764843595,0.0011812795757161641,0.005033912052420943,0.439254871304532
9632,9637,Long,157,0.002721568054104213,0.000554988726905976,0.004267656338671145,0.5133108472245733
9654,9658,Long,125,0.0025054295051714086,0.0005702589872154569,0.003870026767351979,0.3943544181540864
9699,9703,Long,155,0.0021791819473410906,0.0006853660062331653,0.003563733339140291,0.39772341545751155
9738,9741,Long,126,0.0012667357822101928,0.00038843853479975186,0.0023509434839710016,0.21038410124641801
9787,9788,Standard,32,0.0014486119043097794,0.0009899494936611675,0.0019072743149583914,0.09073126288850356
9793,9796,Long,94,0.003018528620892826,0.0006472162612982539,0.005715870524992738,0.37604254013053773
9830,9834,Long,125,0.0027533677884023795,0.00017371499377853255,0.0043380800598443485,0.42988840160335534
9843,9846,Long,95,0.0025188009053803504,0.0010843700847723617,0.0040625,0.31891810827050776
9915,9917,Standard,64,0.0014295605151725286,0.0005174724898753328,0.0022143442172571095,0.13620286447681207
9991,9995,Long,125,0.0024326399871144946,0.0006903527277107311,0.002988585054001307,0.3799631470260114
10041,10045,Long,124,0.0019159201300231036,0.0006247129735784336,0.003485366232948522,0.29633794202727637
10083,10084,Standard,31,0.0018114428523832492,0.0007648139069166042,0.002858071797849894,0.11383908466159467
10138,10142,Long,155,0.002156805428013293,0.0007187500000000006,0.0031034873473046957,0.39798554829529786
10161,10165,Long,155,0.0023249113366557218,0.0007490735018081413,0.004081685466813924,0.4176733716278113
10180,10181,Standard,48,0.0008589263891775553,0.0006119186583561945,0.0011059341199989162,0.07144239751063382
10197,10198,Standard,47,0.0004984428837337398,0.00018809522241436394,0.0008087905450531157,0.043844107512341725
10249,10254,Long,170,0.002369568474092908,0.00027561302404250124,0.004281003582873472,0.4659806461366329
10315,10316,Standard,31,0.0015382918064322539,0.0009404761120718235,0.002136107500792684,0.09537409199879973
10338,10339,Standard,33,0.0025089364761956457,0.0003260869565217383,0.004691785995869553,0.1698289378636952
10341,10342,Standard,31,0.0020453805903722926,0.0011202155205584329,0.0029705456601861525,0.12793381212364058
10400,10401,Standard,30,0.002678425796546967,0.0007032985896829312,0.004653553003411003,0.18461769984203766
10403,10404,Standard,31,0.0009776695518879499,0.0003985741344838157,0.001556764969292084,0.06141266048602052
10445,10446,Standard,31,0.0032045396225815004,0.0009810907306932613,0.005427988514469739,0.19868145660005304
10448,10449,Standard,32,0.0009115949509999538,0.00036779852422552873,0.0014553913777743787,0.05797427833977151
10517,10521,Long,142,0.0022732272693430254,0.0005633628773088054,0.005194449931768758,0.38054383455766283
10606,10610,Long,126,0.0023640641418871027,0.0010005201560819887,0.004718853475686653,0.37340151062861127
10688,10692,Long,140,0.002351379591243422,0.0010266987395380356,0.0035316033500695145,0.39858432457278176
10702,10707,Long,157,0.003118384094265903,0.0006629126073623889,0.005757228637259924,0.5872741746227647
10762,10767,Long,185,0.002136749502231586,0.000631992138004897,0.0035228125041660255,0.4801385225471482
10916,10920,Long,123,0.002162133590363966,0.0005636689465981297,0.003001464486296647,0.33512631073502547
10942,10944,Standard,63,0.0016553382844071952,0.0006708203932499374,0.0025194353793247274,0.15505139913726618
11066,11067,Standard,33,0.0018811669818652003,0.0006358306522270959,0.003126503311503305,0.12161369819419485
