Saccade_Start,Saccade_End,Saccade_Type,Saccade_Duration,Saccade_Mean_Velocity,Saccade_Min_Velocity,Saccade_Max_Velocity,Saccade_Path_Length:
152,153,Standard,31,0.0010593630513050594,0.0004447221354708775,0.0016740039671392414,0.0652357870454428
226,227,Standard,32,0.0010693450270382865,0.0007658223892960232,0.0013728676647805497,0.07915959518059465
545,546,Standard,32,0.001487418257854427,0.0003333333333333336,0.0026415031823755204,0.09452810183601666
549,550,Standard,46,0.0014506856238864245,0.0003177050903805198,0.0025836661573923293,0.12869750104184324
724,725,Standard,33,0.0010381749567078442,0.0008733539593987656,0.0012029959540169229,0.06677283922392019
730,732,Standard,64,0.0011544107768784036,0.0004068851871911233,0.0017908185977368013,0.1100096642059445
772,773,Standard,46,0.0014335606509255391,0.0010870329456828813,0.0017800883561681971,0.11666911864558928
809,810,Standard,45,0.0013465665237222446,0.0007383352144445559,0.0019547978329999332,0.12340599277833568
957,958,Standard,32,0.0008539161036788649,0.00017371499377853255,0.0015341172135791973,0.05447691564166882
1076,1077,Standard,31,0.0009399712349382476,0.00015934435979977467,0.0017205981100767206,0.058437560925971126
1165,1166,Standard,32,0.0012159892712821985,0.0006289320754704406,0.0018030464670939564,0.07656544921111982
1692,1693,Standard,30,0.0021256352128822243,0.0010986700881242823,0.0031526003376401665,0.12863678286105776
1698,1699,Standard,47,0.0010882521628343207,0.0004001952648395523,0.0017763090608290892,0.09629277433383288
1810,1811,Standard,46,0.0007243710616246239,0.00045134475394885935,0.0009973973693003886,0.06709348242341426
1816,1817,Standard,32,0.0012992620255756096,8.838834764831852e-05,0.0025101357035029006,0.08315276963683901
2111,2112,Standard,47,0.001575700613095905,0.0011338234234463294,0.0020175778027454803,0.12884085943242746
2118,2119,Standard,32,0.001406082746829877,0.0007520342781785646,0.002060131215481189,0.08848522724075499
2237,2238,Standard,31,0.0015945747102927381,0.0008442743437614442,0.002344875076824032,0.09886363203814977
2242,2244,Standard,62,0.0017558586568752795,0.0005462956477975746,0.0026522328762702534,0.16438744638499614
2586,2588,Standard,62,0.0018206065141621866,0.00027950849718747243,0.0029373079133413606,0.1689036095328872
2594,2595,Standard,32,0.0010591552324359095,0.00042042575147105323,0.0016978847134007655,0.06778593487589821
2803,2805,Standard,62,0.001417160793435307,0.0003762998305872596,0.002367793342439327,0.13303265775523082
3006,3008,Standard,63,0.0013376883684163782,0.000780218491770828,0.0017346996098620256,0.12637627047883096
3012,3013,Standard,48,0.0008965960616622064,0.00021081851067789213,0.0015823736126465207,0.08227848872736976
3344,3346,Standard,63,0.0018340683203468388,0.0005702589872154569,0.0032493553786085328,0.17595473294147201
3485,3486,Standard,31,0.001611651832311153,0.000416666666666667,0.0028066369979556386,0.1070057469366248
3490,3492,Standard,62,0.001328881832932135,0.00023799290955824734,0.0023354752074137806,0.12290170554665739
3710,3712,Standard,79,0.0009959940187943643,0.00026889819297506507,0.001569359941186215,0.11662585933923708
4116,4117,Standard,32,0.00108001212955431,0.0008250236739027554,0.0013350005852058647,0.06912077629147584
4266,4269,Long,108,0.0010359276904593248,0.00013551927136362373,0.0015750394342882194,0.14558558401861363
4415,4417,Standard,62,0.0017988142244061336,0.000279508497187474,0.002938141299802761,0.16756923136695792
4421,4423,Standard,62,0.0014660868625015564,4.419417382415926e-05,0.0022316426524423187,0.13639027238646892
4466,4467,Standard,33,0.0007475507389785173,0.00034318767136623274,0.0011519138065908018,0.048308785758483436
5036,5037,Standard,48,0.0007858592664414092,0.0003489243169803854,0.001222794215902433,0.06951077618970873
5043,5044,Standard,32,0.000977470091713613,0.00028811076429040294,0.0016668294191368234,0.06255808586967124
5209,5210,Standard,48,0.0009153225806451612,0.0005806451612903222,0.00125,0.07799999999999999
5303,5305,Standard,63,0.00114851360351355,0.00044414595011099645,0.0016589011799983744,0.10891481225686953
5401,5403,Standard,63,0.0016229861334903799,0.0005497474167490211,0.0027930715528377698,0.15191410242874062
