Saccade_Start,Saccade_End,Saccade_Type,Saccade_Duration,Saccade_Mean_Velocity,Saccade_Min_Velocity,Saccade_Max_Velocity,Saccade_Path_Length:
31,32,Standard,31,0.0013725910448059062,0.0007661031670082038,0.0019790789226036085,0.08586674794497438
63,64,Standard,31,0.0009444403978825216,0.000257694101601104,0.0016311866941639392,0.05881299877031744
211,212,Standard,31,0.0017232461831003087,0.0002974046599126739,0.0031490877062879436,0.10684126335221913
232,233,Standard,30,0.00185095832871234,0.00043695111396177826,0.003264965543462902,0.11804871754612885
262,263,Standard,31,0.0012446778678673785,0.00041352985919331615,0.002075825876541441,0.08420003541406385
325,328,Long,108,0.0019078564945331545,0.0010300311078680117,0.00379619692733545,0.24973691481106425
335,336,Standard,31,0.0012309636865841839,0.0007277751079147407,0.0017341522652536269,0.07631974856821941
366,367,Standard,30,0.001347726062080914,0.0006073908223797189,0.0020880613017821093,0.09179659852768979
374,375,Standard,30,0.0014747276733999637,0.00035630196829636356,0.002593153378503564,0.08883996237229419
1306,1309,Long,125,0.001286554988841236,0.0007022564079451328,0.0018389926211276413,0.2019146098449331
1321,1322,Standard,46,0.0011382449719448118,0.0011375171702000817,0.001138972773689542,0.08879329703612154
1330,1332,Standard,62,0.0016690947170397979,0.0011742112724646007,0.0021221786068901325,0.1552258086847012
1569,1570,Standard,47,0.0005748980962521394,0.00029210919800443265,0.0008576869944998461,0.049366673879630174
1818,1819,Standard,33,0.0012556922920520688,0.0010467729509411588,0.0014646116331629786,0.08078214537355421
1838,1840,Standard,61,0.0013222298625880878,0.0011294929935491355,0.0015807874268505835,0.12138658979384158
2179,2180,Standard,31,0.0006649398715671265,4.5619792334616007e-05,0.001284259950799637,0.041226272037161844
2702,2703,Standard,31,0.0011405219195285785,0.0007363574011458171,0.0015446864379113402,0.06997600160962607
2835,2836,Standard,31,0.0010734090702708141,0.00015934435979977467,0.0019874737807418536,0.06671070671659027
2936,2937,Standard,31,0.001453040000404886,0.0012283505009457927,0.0016777294998639794,0.09008848002510293
2964,2965,Standard,31,0.000881459127551383,0.0002519455546343299,0.001510972700468436,0.05490241146282008
3181,3182,Standard,33,0.0011788866779450268,0.0005011098792790969,0.0018566634766109568,0.07630319110653448
3188,3189,Standard,32,0.0009218758479018172,0.00026261286571944515,0.0015811388300841893,0.058212215668557964
3589,3590,Standard,31,0.001307364582550436,0.0007104101788885567,0.001904318986212315,0.08105660411812701
3717,3718,Standard,31,0.0013840715655786576,0.0009591012095044194,0.0018090419216528959,0.08581243706587678
3757,3758,Standard,32,0.0013824496201555161,0.0009360398792610909,0.0018288593610499414,0.08754073581069194
4193,4194,Standard,31,0.001380826266888685,0.00023109012636379693,0.002530562407413573,0.08907758044255543
4269,4270,Standard,48,0.0008025401725519777,0.0005407436972335553,0.0010643366478704,0.06785121371201941
4780,4781,Standard,32,0.001379719004797371,0.0010540925533894599,0.0017053454562052821,0.08619383120025283
5192,5194,Standard,76,0.0013572148863786621,0.0009196211855976349,0.0016883902468650082,0.15100282609511498
5412,5413,Standard,32,0.0011698416098809665,0.0010630145812734653,0.001276668638488468,0.07274383386983493
6171,6172,Standard,31,0.0015138564985250267,0.0006184868873935584,0.002409226109656495,0.10375489310684859
6182,6183,Standard,31,0.0015230766787721782,0.0009171210994798392,0.002129032258064517,0.09351363298439522
6278,6279,Standard,32,0.0013328161249540704,0.0010129237721359721,0.0016527084777721687,0.08428730822492453
6929,6930,Standard,32,0.0009717201637389026,0.00058667199334703,0.001356768334130775,0.07157684237284224
7145,7146,Standard,32,0.001407247957804226,0.00036779852422552873,0.0024466973913829233,0.08969607077524494
7154,7156,Standard,62,0.0021638059967158353,0.0005023358549160462,0.0032132011780487617,0.2168063691969701
7177,7178,Standard,33,0.0015876079846669925,0.0012073846850849887,0.001967831284248996,0.10115997293276652
7238,7241,Long,92,0.0016883337252252787,0.0010723077508770747,0.0024335616331258637,0.20643157228474102
7250,7251,Standard,33,0.002082974501841301,0.0010022197585581938,0.0031637292451244083,0.1344696578458513
7404,7405,Standard,31,0.0026488114933071543,0.0007603453162872781,0.00453727767032703,0.16498665790133085
7413,7414,Standard,47,0.0007247776477111927,0.00031868871959954935,0.0011308665758228361,0.06334876809085888
7443,7445,Standard,78,0.0021101420145625133,0.0011180339887498958,0.0026931137373860385,0.23543362644638954
7570,7571,Standard,31,0.0010107917326969214,0.0003563048203434809,0.001665278645050362,0.06302539224755262
7605,7606,Standard,33,0.0018773032301314157,0.0007024128009305875,0.003052193659332244,0.13303337960077108
7636,7637,Standard,31,0.0010429505304098868,0.0006853660062331662,0.0014005350545866074,0.06534829889164614
7658,7659,Standard,31,0.0012036452449045657,0.00030432197200182606,0.0021029685178073055,0.07462600518408309
7663,7664,Standard,32,0.0010643754193508438,0.0008338540040078965,0.0012948968346937909,0.068120026838454
7695,7696,Standard,47,0.0016578064855066379,0.001269295517643985,0.002046317453369291,0.13425578583767622
