Saccade_Start,Saccade_End,Saccade_Type,Saccade_Duration,Saccade_Mean_Velocity,Saccade_Min_Velocity,Saccade_Max_Velocity,Saccade_Path_Length:
1,2,Standard,32,0.0015833871156715616,0.0006650170363899454,0.002501757194953178,0.10067175836659001
23,25,Standard,62,0.002147300022857229,0.0009794984806896115,0.003545013058628709,0.1996989021257223
29,32,Long,95,0.003540521519798628,0.001379197311382704,0.005680717517078714,0.44612683970576295
34,37,Long,95,0.0018312132196112339,0.0003924362922773031,0.0037668890513260405,0.2327381915738372
86,87,Standard,32,0.0012195126752516851,0.0008303331409741518,0.0016086922095292187,0.07804881121610785
106,108,Standard,61,0.001905838836537387,0.0004934535013154308,0.0032212871568567565,0.17524023594653698
124,127,Long,109,0.0034123854580279576,0.00034742998755706467,0.005938726323328286,0.482762149294328
228,229,Standard,32,0.0013795435395651497,0.001305038313613818,0.0014540487655164815,0.08829078653216958
239,240,Standard,47,0.0007159159818063873,0.0002600728305902756,0.001171759133022499,0.063134937000356
354,357,Long,110,0.002151953735984009,0.0009843215373488935,0.0034026133747132917,0.30320625689595543
398,400,Standard,78,0.002005633695942872,0.0012529964086141665,0.0026352313834736496,0.2188231519581929
454,457,Long,94,0.0024720994965993443,0.0006917482381618332,0.004546556483590714,0.309705775494876
955,956,Standard,46,0.0012307078424376033,0.0006135895979186847,0.0018478260869565217,0.1052484567313166
1040,1041,Standard,31,0.002739365512896259,0.0011123186870688165,0.004366412338723702,0.16984066179956808
1065,1066,Standard,31,0.0011499483210721,0.0005457577873929057,0.0017541388547512944,0.07184255369386311
1205,1206,Standard,31,0.0011306566976462974,0.0005789385810467504,0.001682374814245844,0.07125859241616393
1347,1349,Standard,62,0.001432433184149989,0.0004585874589071523,0.0020011887073857803,0.13976776736709876
1564,1565,Standard,32,0.0019047760509203595,0.0009486832980505137,0.0028608688037902053,0.12000830066280198
1758,1760,Standard,78,0.0009465713286689672,4.5619792334616007e-05,0.001425219281373923,0.10998947653206329
1781,1782,Standard,31,0.0014102551954707234,0.0011375171702000812,0.0016829932207413655,0.08857333928938493
1813,1814,Standard,31,0.0010646346055369468,0.00045619792334615966,0.0016730712877277341,0.06600734554329073
1873,1874,Standard,32,0.0015650567042355197,0.0004652377078050589,0.0026648757006659807,0.10667695698034409
2534,2536,Standard,64,0.0017120082912126114,0.0005201456611805517,0.0027966567652287972,0.16383265029523014
2756,2757,Standard,32,0.0008783632225530421,0.0004242885947730941,0.0013324378503329901,0.0557909576486216
3141,3144,Long,95,0.002012910453927779,0.0003726779962499644,0.002806417032890871,0.25410611200108263
3248,3250,Long,80,0.0015432716474712688,0.00093936901797168,0.002433505031868345,0.16850232755974517
3370,3371,Standard,32,0.0013952500145324475,0.0013735270229705656,0.0014169730060943292,0.08792247390710607
3465,3466,Standard,30,0.0013002428428566632,0.0008716453550613347,0.0017288403306519916,0.07975786128152246
4429,4430,Standard,32,0.0011379830984734514,0.0007022564079451317,0.001573709789001771,0.07283091830230089
4788,4790,Standard,79,0.0009313503704127922,0.0003431876713662328,0.0012823927830426993,0.10625032006933728
4824,4825,Standard,31,0.001372462573753198,0.00035477888262346643,0.0023901462648829295,0.09112392057729721
4870,4871,Standard,31,0.0008735938888645424,0.0003451675317871022,0.0014020202459419826,0.054507988641388734
5128,5129,Standard,30,0.0010923382887269065,0.0006035377473696241,0.0015811388300841888,0.06674737281835365
5346,5347,Standard,30,0.0008372946517653109,0.00037629983058725866,0.0012982894729433633,0.05099027876709317
5418,5419,Standard,30,0.0010713323751193955,0.0006060740073566426,0.0015365907428821484,0.06488601651452038
5740,5743,Long,95,0.0018859889000893634,0.001001559657823227,0.002817603394533887,0.23700998362252038
5745,5746,Standard,32,0.0016156070307263232,0.001071343911999214,0.0021598701494534326,0.10125616214248627
5769,5770,Standard,32,0.0012990736130038545,0.00038843853479974925,0.0022097086912079597,0.08275227269744694
5776,5777,Standard,30,0.0015369383408940641,0.001220351511860415,0.0018535251699277136,0.09465700347736469
5781,5782,Standard,31,0.0025838739822168673,0.0005815405283006434,0.004586207436133092,0.16020018689744578
5784,5785,Standard,30,0.002096566109170412,0.0012550678517514512,0.0029380643665893732,0.12830410225372763
5787,5791,Long,156,0.0018351180393210236,0.0006853660062331648,0.002740640638812598,0.3037448676042764
5793,5794,Standard,30,0.0017220788470785977,0.0,0.0034441576941571955,0.10332473082471588
5799,5801,Standard,78,0.0030094911343753958,0.0008268390721275017,0.006259394604245248,0.3109585111249668
5807,5809,Standard,63,0.002138668624524421,0.0011318617897566438,0.0029613394351205315,0.20072565972613504
