Saccade_Start,Saccade_End,Saccade_Type,Saccade_Duration,Saccade_Mean_Velocity,Saccade_Min_Velocity,Saccade_Max_Velocity,Saccade_Path_Length:
147,148,Standard,32,0.002118562844821671,0.001161738264862523,0.003075387424780819,0.13442628380372443
150,151,Standard,48,0.0011628668255701516,0.0009758365357191976,0.0013498971154211057,0.08733706717715464
657,658,Standard,31,0.0011497755876783437,0.00038977567656756676,0.0019097754987891205,0.07128608643605731
781,782,Standard,31,0.0006669722544923584,6.148754619013463e-05,0.0012724569627945823,0.04227459297137825
787,788,Standard,46,0.0007586085266438156,0.0006067652449671126,0.0009104518083205186,0.061297271021691455
832,833,Standard,31,0.0013617935178613322,0.0007194290270763335,0.002004158008646331,0.08515062713447893
972,973,Standard,31,0.0010194347790049626,9.882117688026194e-05,0.0019400483811296632,0.06330377747518794
975,976,Standard,47,0.0011185609746492756,0.0010467729509411581,0.0011903489983573928,0.08839636440197338
997,998,Standard,30,0.001163247440399131,0.00020963137289060527,0.002116863507907657,0.07021410916972909
1135,1136,Standard,30,0.0011066678910043014,0.00021639367524191514,0.0019969421067666878,0.0666164671355
1492,1493,Standard,31,0.001601876744615904,0.000597030411704463,0.002606723077527345,0.0999133885778905
1495,1496,Standard,32,0.0015095781428266601,0.0008685749688926628,0.0021505813167606576,0.09574442617201359
1521,1523,Standard,60,0.0013650383584231948,0.000766103167008204,0.001968799292860275,0.12499424526956311
1656,1657,Standard,31,0.00101365071564391,0.0007426364150465379,0.0012846650162412821,0.06284634436992242
1670,1671,Standard,32,0.0017510415661770445,0.0005407436972335556,0.0029613394351205333,0.11152591653809729
1853,1854,Standard,32,0.0010189776969278018,0.0008064516129032266,0.001231503780952377,0.06440812099047609
1931,1932,Standard,32,0.0008953528489537564,0.0002040179135592505,0.0015866877843482624,0.05709856441948116
2262,2263,Standard,31,0.0010747400596562207,0.000560954667409844,0.0015885254519025975,0.07617011304465304
2462,2463,Standard,31,0.0011649957253606802,0.0006203140313665217,0.0017096774193548388,0.08215475947422651
2545,2547,Standard,64,0.001329525380599057,0.0005930573003500077,0.0018667917801587462,0.12670331451828915
2555,2556,Standard,30,0.0013504582846456362,0.0011197777392070829,0.0015811388300841893,0.08214727481794526
2559,2560,Standard,32,0.001219944073881307,0.00033219205664795806,0.002107696091114656,0.07807642072840365
2580,2581,Standard,31,0.0011999528267242158,0.0006853660062331656,0.001714539647215266,0.07508244126313454
2584,2585,Standard,46,0.001539892974223284,0.0012454361128179604,0.0018343498356286076,0.12174317582345476
2660,2661,Standard,32,0.0008494598152339716,0.0002829807855667943,0.0014159388449011489,0.05436542817497418
2787,2788,Standard,46,0.0008567561043470503,0.0006263383173854061,0.0010871738913086945,0.06942648683914754
3017,3018,Standard,32,0.0011619592907943942,0.0005038911092686592,0.001820027472320129,0.07436539461084123
3145,3147,Standard,77,0.0010507040407829753,0.0004696845089858399,0.0015073892072793348,0.11500870108287739
3236,3237,Standard,31,0.0010142360034119987,0.0007503034419105164,0.001278168564913481,0.06288263221154392
3354,3355,Standard,32,0.0008606648738209079,0.00048074017006186553,0.0012405895775799503,0.05412107158441437
3382,3383,Standard,33,0.00118534418878524,0.0007603453162872772,0.0016103430612832027,0.07747237114353857
3403,3404,Standard,32,0.0018828704755841051,0.0010742468261514008,0.0026914941250168094,0.11942946361123133
3419,3420,Standard,32,0.001174789571111347,0.0008106951106920528,0.0015388840315306415,0.07518653255112621
3423,3424,Standard,32,0.0013915382777695171,0.00034938562148434225,0.002433690934054692,0.0890584497772491
3635,3636,Standard,31,0.0008787390140915215,0.0001330034072779882,0.0016244746209050547,0.05448181887367434
3832,3833,Standard,33,0.0013284725158031808,0.0008224225021923844,0.001834522529413977,0.08603434103862515
3982,3983,Standard,29,0.001652858533324855,0.000750267782008482,0.002555449284641228,0.09886686606087554
4065,4066,Standard,31,0.001036058986073359,0.0003835692846238284,0.00168854868752289,0.07037276569052953
4116,4117,Standard,31,0.0012708869503340661,0.0011279282877125756,0.0014138456129555567,0.07766706263299952
4416,4417,Standard,30,0.0008817716501831234,0.00037629983058725953,0.0013872434697789874,0.053658898672161934
4649,4650,Standard,33,0.0013016002981823928,0.0011455019938428838,0.001457698602521902,0.08361461569235216
4652,4653,Standard,31,0.001400059271676532,0.0010977605043906433,0.0017023580389624207,0.08790143534833562
