Saccade_Start,Saccade_End,Saccade_Type,Saccade_Duration,Saccade_Mean_Velocity,Saccade_Min_Velocity,Saccade_Max_Velocity,Saccade_Path_Length:
88,89,Standard,31,0.0012117174995707378,0.0008643322928712081,0.0015591027062702675,0.07599081726625695
103,104,Standard,30,0.0017624819252703558,0.0008149003006503313,0.00271006354989038,0.107378716117522
242,243,Standard,31,0.0014958694842801316,0.0011527463474326216,0.0018389926211276415,0.09274390802536817
268,269,Standard,30,0.001691914808729206,0.0004759858191164943,0.002907843798341918,0.10246686016198535
379,381,Standard,62,0.0014167123364695335,0.0004795506047522094,0.001956470745443892,0.13161189220543523
391,392,Standard,32,0.0011140736529904102,0.0004242885947730937,0.0018038587112077266,0.07087642519661316
418,419,Standard,32,0.0014824704670273463,0.00053125,0.0024336909340546926,0.09487810988975016
431,432,Standard,33,0.0011740165142378493,0.000597262504153966,0.0017507705243217325,0.08584676499785357
461,462,Standard,31,0.0010085478078409947,0.00040419238987553767,0.0016129032258064518,0.06252996408614167
506,507,Standard,31,0.0018390632283644287,0.000604794485257528,0.0030733319714713295,0.12369863192271505
535,536,Standard,30,0.0009711864014659625,0.0003008965026325737,0.0016414763002993514,0.06338642463271149
554,555,Standard,32,0.001371295892307126,0.0011688819956124808,0.001573709789001771,0.08659405511204357
595,596,Standard,62,0.0009113711453716722,0.0008875365478837168,0.0009352057428596277,0.08549638904169214
614,615,Standard,30,0.0013257635545577881,0.0008178907705189005,0.0018336363385966757,0.08118159481450508
5228,5229,Standard,32,0.0009169092574299562,0.00020401791355925024,0.001629800601300662,0.058478174561957946
7061,7064,Long,94,0.0019940020875676336,0.0003144660377352204,0.003152225317723032,0.24954024488389978
7101,7103,Standard,63,0.001858080545991756,0.000708486503047165,0.0032788681831540595,0.1767888454634345
7140,7141,Standard,31,0.0011734042885330348,0.00036615290829074493,0.0019806556687753246,0.07348337170562964
7151,7153,Standard,62,0.0016638442609604863,0.0005488112204931773,0.0025298993310011375,0.15645221580992558
7259,7260,Standard,48,0.0012624786001535688,0.0011666666666666665,0.0013582905336404713,0.0981070065428546
7277,7278,Standard,32,0.0012007069767133163,0.0008000229565117634,0.0016013909969148693,0.07764526946616401
7290,7291,Standard,31,0.0015213974814461606,0.0009652153257175317,0.0020775796371747895,0.0952918591753795
7299,7300,Standard,32,0.0013499359393179039,0.001163528309475576,0.0015363435691602314,0.08523237180687027
7305,7306,Standard,32,0.00087657476696581,0.00039638119980084304,0.0013567683341307768,0.06244288428262532
7310,7312,Standard,63,0.0015977709162958776,0.0007513009550107074,0.0021270670094052048,0.15147106317993253
7324,7325,Standard,32,0.0011572736844497938,0.00028811076429040294,0.0020264366046091847,0.0740655158047868
7328,7329,Standard,31,0.001494781571457853,0.001081968376209575,0.0019075947667061312,0.0926764574303869
7331,7334,Long,93,0.0018338726264546918,0.0009225662427285223,0.0023528988105101347,0.24327006395061013
7336,7340,Long,125,0.002058398219774971,0.0008665890389913788,0.003264965543462902,0.3213334235731233
7342,7343,Standard,31,0.0012445316778299104,0.00026700011704117307,0.0022220632386186477,0.07742796414249561
7346,7347,Standard,48,0.0009950331531665346,0.0006742635834465579,0.0013158027228865113,0.0941746555370942
7349,7350,Standard,30,0.001209307488881488,0.000773082304803312,0.001645532672959664,0.0741046139424959
7353,7354,Standard,31,0.0018325251618596767,0.00107936975244816,0.0025856805712711935,0.11469592978774812
7358,7360,Standard,78,0.0012310867272994931,0.0011979309157667444,0.0012806085962115603,0.1336579602911208
7366,7367,Standard,30,0.0013075422482503026,0.0008759915017345268,0.0017390929947660783,0.09422038192623963
7370,7373,Long,108,0.0014617559687998796,0.0011096514732259837,0.002163330765278393,0.19684883293752242
7387,7389,Standard,77,0.00132041935336646,0.0010114778148089122,0.0015537541391990055,0.13758661879393191
7406,7408,Standard,77,0.0010944280504104054,0.0009135356295810503,0.0014204147721704396,0.1164928959530543
7410,7411,Standard,30,0.0011922160499350787,0.0010032088095301122,0.0013812232903400452,0.07454258942469505
7420,7422,Standard,63,0.0012145068776507797,0.00024444444444444465,0.0016996731711975957,0.11807049470716773
7424,7425,Standard,31,0.0020440783478408637,0.0016774193548387104,0.002410737340843017,0.12673285756613356
7428,7429,Standard,30,0.0014128734574852411,0.0012964042820432212,0.001529342632927261,0.08736521601320091
7435,7437,Standard,62,0.0013412327728563626,0.00030432197200182547,0.0024369835635245636,0.12358005709515987
7452,7453,Standard,30,0.001348588767580144,0.0008580956386091246,0.0018390818965511634,0.0826315173320269
7456,7459,Long,93,0.0019272161936040864,0.0002597139492709301,0.0029938087154993734,0.24317691324981247
7461,7464,Long,94,0.0014451248747411102,0.00025194353793247235,0.0023354017989416728,0.18153088626683936
7466,7467,Standard,33,0.001679677881683877,0.0007622959014203822,0.0025970598619473716,0.11924399510676009
7470,7472,Standard,63,0.0017347625210009775,0.00047575914414889125,0.002708854116596167,0.17165391487606935
7474,7478,Long,124,0.0024258662393033576,0.0014548351333909279,0.0037487424183374704,0.37389342382360613
7486,7489,Long,108,0.001951974194170474,0.0011357988653366415,0.003246878843169579,0.2697335856811352
7501,7503,Standard,63,0.0022068883765027415,0.000483870967741935,0.003349406271644069,0.20802800690487713
7514,7520,Long,188,0.0017121843833280352,0.0010541954870895618,0.002193073257440343,0.3764099986337068
7529,7530,Standard,30,0.0015789036139475243,0.0007575757575757567,0.002400231470319292,0.09700694410957872
7538,7540,Standard,62,0.0013278509402622947,0.0003833063830507129,0.0018213669952894319,0.12425675021049487
7542,7543,Standard,32,0.0013147247285657043,0.0013106402167558328,0.0013188092403755758,0.08152110219469341
7548,7552,Long,140,0.0018979440916188698,0.0011742112724645992,0.0029370786167974275,0.32306739845365184
7555,7557,Standard,62,0.0015026616672173313,0.000706782047860037,0.0022126775018893583,0.14116109914693187
7560,7561,Standard,32,0.001137297593444565,0.0001163081056601288,0.002158287081229001,0.07267073787479203
7570,7571,Standard,31,0.0011923048241968116,0.0009707640354380676,0.0014138456129555558,0.07489366313564039
7584,7585,Standard,46,0.0009134054073737467,0.0005702589872154569,0.0012565518275320365,0.07604967165736828
7590,7592,Standard,63,0.0016369567092707758,0.0011294929935491344,0.0020466775244011672,0.15365969565750504
7611,7612,Standard,32,0.0011586850983905663,0.0006226518389116029,0.0016947183578695298,0.07415584629699624
7630,7631,Standard,30,0.001351957367521182,0.0009702609185162502,0.001733653816526114,0.08305796388830343
7639,7640,Standard,32,0.001038859944045469,0.0006139650845121412,0.001463754803578797,0.06648703641891002
7648,7649,Standard,32,0.0012267390892821437,0.0011010353655403872,0.0013524428130239,0.0774102663485168
7655,7656,Standard,32,0.001142576468604143,0.0009410396142328744,0.0013441133229754117,0.0712428147621994
7661,7662,Standard,31,0.0011409414535543982,0.0007318166133366723,0.001550066293772124,0.07000655350703601
7667,7668,Standard,32,0.0014907775254685482,0.0003714784237094582,0.002610076627227638,0.1006104595619195
7678,7682,Long,124,0.0017709581140020493,0.0006735681618651974,0.002419354838709678,0.27477391048844063
7684,7686,Standard,77,0.0011939812061698477,0.0005871341946267485,0.001833333333333333,0.12837767048388063
7689,7692,Long,92,0.0018385039387316194,0.0010723077508770756,0.0025190223232715663,0.2262611420992679
