Fixation_Start_Time,Fixation_End_Time,Fixation_Duration,Average_Gaze_X,Average_Gaze_Y,Average_Velocity
1539861663471,1539861663612,141,-0.0781102,0.1386196,0.01361479331935
1539861663673,1539861665128,1455,-0.07894724444444444,0.10039775555555554,0.012369522401534244
1539861665190,1539861666768,1578,-0.07976104166666666,0.1118765625,0.01060775530372248
1539861666970,1539861667393,423,-0.03802807142857143,0.15426614285714285,0.015001440402779408
1539861667472,1539861668331,859,-0.0050802727272727275,0.15393895454545456,0.012687633850539478
1539861668392,1539861668705,313,-0.014490545454545456,0.16516609090909093,0.011231686706923434
1539861668769,1539861668924,155,-0.0125315,0.15753566666666668,0.019530405542402558
1539861669034,1539861669160,126,-0.0399248,0.12393620000000001,0.016126704247069627
1539861670002,1539861670128,126,-0.0584978,0.0489372,0.015767693442845385
1539861670222,1539861670330,108,-0.09642400000000001,0.0783875,0.013746794660753726
1539861670393,1539861671097,704,-0.06210231818181819,0.1059569090909091,0.011500470592836176
1539861671160,1539861672033,873,-0.05020196296296297,0.13570918518518518,0.012476755186467991
1539861672097,1539861672220,123,-0.0383494,0.14253220000000003,0.017647641864410913
1539861672361,1539861672550,189,-0.04383657142857143,0.13141771428571428,0.013508144968526387
1539861672627,1539861673143,516,-0.043806,0.1387402352941176,0.014852983488157815
1539861673596,1539861673753,157,-0.020726666666666668,0.15829316666666668,0.016463784656823813
1539861673908,1539861674065,157,-0.025362600000000003,0.1835326,0.01417822434276908
1539861674190,1539861674455,265,-0.010812555555555556,0.17745222222222223,0.013227447108535075
1539861674549,1539861674955,406,-0.007843307692307691,0.18047369230769233,0.014112719644638248
1539861675378,1539861675690,312,-0.0365727,0.14689270000000001,0.011754914088558905
1539861675783,1539861675972,189,-0.04653757142857142,0.139599,0.016537708479350367
1539861676050,1539861676316,266,-0.03952311111111111,0.15278000000000003,0.016301001685603445
1539861676377,1539861676721,344,-0.013633181818181817,0.1657237272727273,0.014498951063474146
1539861676783,1539861677018,235,-0.02715475,0.168373625,0.016897823926974413
1539861677112,1539861677346,234,-0.028857625,0.137646875,0.016330997222336777
1539861677425,1539861677783,358,-0.04189133333333333,0.14484149999999998,0.012129616794607459
1539861677847,1539861678315,468,-0.04564826666666666,0.13662039999999998,0.011264670287538046
1539861678409,1539861678753,344,-0.05553618181818181,0.14002372727272724,0.012339776418374741
1539861678815,1539861679049,234,-0.0203255,0.14410087500000002,0.015637549851776233
1539861679111,1539861679298,187,-0.029143428571428574,0.16756228571428572,0.01651734728614966
1539861679377,1539861679846,469,-0.007293933333333334,0.1817068,0.01499025860734951
1539861679987,1539861680144,157,-0.03095533333333333,0.15872333333333336,0.01580653064837097
1539861680314,1539861680471,157,-0.06799983333333333,0.13357333333333332,0.01583112547431882
1539861680534,1539861680753,219,-0.06412028571428571,0.12004857142857142,0.014446781488416232
1539861680815,1539861681471,656,-0.07806604761904762,0.11858804761904762,0.014204830071423999
1539861681767,1539861682142,375,-0.04674008333333334,0.14055375,0.013374561445233543
1539861682237,1539861682347,110,-0.025408499999999997,0.14748524999999998,0.013422288216446613
1539861682441,1539861682706,265,-0.04728533333333333,0.14039044444444446,0.009435139860052991
1539861682783,1539861683064,281,-0.0683794,0.1402614,0.012394465334116804
1539861683127,1539861683861,734,-0.05664095652173913,0.1475511304347826,0.012339616252962884
1539861684003,1539861684331,328,-0.025371909090909094,0.15309454545454546,0.011494102616293883
1539861684534,1539861684706,172,-0.04787033333333333,0.15269266666666667,0.017208288055436005
1539861684768,1539861685064,296,-0.0647045,0.15526369999999998,0.018367780314290035
1539861685128,1539861685408,280,-0.022743444444444445,0.16248699999999996,0.011774299797018196
1539861685470,1539861686175,705,-0.030592545454545452,0.15663904545454546,0.012769296826130315
1539861686268,1539861686862,594,-0.07099115789473685,0.1618902105263158,0.013382860991472212
1539861686940,1539861687300,360,-0.02409383333333333,0.1573115833333333,0.015510277308570191
1539861687659,1539861688096,437,-0.02262071428571429,0.15572528571428568,0.011236699507268199
1539861688174,1539861688361,187,-0.01803,0.15359871428571428,0.016495993010711467
1539861688424,1539861688736,312,-0.022909699999999998,0.15536729999999999,0.012113406843966903
1539861688925,1539861689222,297,-0.015069200000000001,0.1532261,0.01654627066524491
1539861689285,1539861689408,123,-0.0117625,0.15498299999999998,0.014812688581635241
1539861689471,1539861689595,124,0.0027594,0.15365940000000003,0.026804580242001868
1539861689752,1539861689893,141,-0.0342556,0.1468756,0.024318253534909733
1539861689971,1539861690159,188,-0.05807342857142857,0.16714585714285718,0.015580447349833113
1539861690237,1539861690581,344,-0.04283633333333333,0.16885941666666668,0.014213010767266611
1539861690659,1539861690987,328,-0.0782679090909091,0.1632437272727273,0.012015323522296489
1539861691096,1539861691284,188,-0.03337828571428571,0.14661914285714286,0.014354073152327966
1539861691455,1539861691595,140,-0.1279714,0.1756752,0.01647108997038633
1539861691690,1539861691846,156,-0.14664983333333334,0.174299,0.012470996281012022
1539861692065,1539861693050,985,-0.14940648387096772,0.1680151290322581,0.013089460998607381
1539861693112,1539861694034,922,-0.1434285357142857,0.1586536785714286,0.013598727660233064
1539861694393,1539861694658,265,-0.10729777777777777,0.15330500000000002,0.024753986839764115
1539861694722,1539861695143,421,-0.035336,0.14774457142857142,0.013256595413194756
1539861695221,1539861695690,469,-0.06419960000000001,0.15472993333333335,0.012937754090716154
1539861695939,1539861696189,250,-0.029559625,0.14599475,0.020444555880043947
