Saccade_Start,Saccade_End,Saccade_Type,Saccade_Duration,Saccade_Mean_Velocity,Saccade_Min_Velocity,Saccade_Max_Velocity,Saccade_Path_Length:
72,73,Standard,30,0.001053571249821234,0.0001250000000000001,0.0019821424996424677,0.06346427498927404
76,77,Standard,31,0.002001128655692035,0.0012414117035415384,0.0027608456078425316,0.12406997665290614
79,80,Standard,31,0.001342288222217748,0.0006835361322715194,0.0020010403121639765,0.08322186977750036
269,270,Standard,30,0.00147713998209754,0.00043413887467030676,0.002520141089524773,0.08949667667519301
456,457,Standard,32,0.0011996821548214906,0.0007419354838709666,0.0016574288257720146,0.07603772242470444
522,523,Standard,34,0.0008326486022462203,0.00026707787225659145,0.001398219332235849,0.054750559846946836
896,897,Standard,30,0.0011172762418552168,0.0004441459501109958,0.0017904065335994379,0.067924866411535
903,904,Standard,32,0.0010764996220077937,0.0006680486977009973,0.0014849505463145898,0.0688959758084988
906,907,Standard,31,0.0012994408856835766,0.0006502703764589009,0.0019486113949082524,0.08121560528884066
931,932,Standard,31,0.001371264135133996,0.0009869070026308606,0.0017556212676371316,0.08501837637830777
1924,1925,Standard,31,0.0010500950046574832,0.0002381423074231196,0.0018620477018918469,0.07248830181888066
4033,4035,Standard,62,0.0015737867366668165,0.0011267257546176115,0.0018704114857192552,0.14636216651001394
4588,4589,Standard,32,0.0008235197917140065,2.1739130434782627e-05,0.0016253004529932305,0.053009614495783376
5509,5512,Long,99,0.0015793975780731319,0.00045983828371018996,0.0022194101130705883,0.21215965760484243
6177,6178,Standard,32,0.0013588733973657766,0.0006427373821022993,0.0020750094126292537,0.0863251600493074
6462,6463,Standard,31,0.001162114707451198,0.00019764235376052387,0.002126587061141872,0.0722487542157348
6809,6810,Standard,30,0.0013344984647672383,0.0006128408610956569,0.0020561560684388197,0.08190843046932128
6812,6813,Standard,31,0.0011486054497805863,0.0006319322545108107,0.0016652786450503617,0.08069252170405851
6840,6841,Standard,32,0.0011708014141712238,0.000380058475033046,0.0019615443533094017,0.07417117355689223
6943,6944,Standard,31,0.0014117221768641872,0.00021851825911902982,0.0026049260946093447,0.08796381148381768
6976,6979,Long,110,0.0022699968610528764,0.0005821416398857665,0.00488750399616205,0.32037496672295596
7041,7043,Standard,64,0.0019247755826195788,0.0008768630958643926,0.0033459397035810424,0.18302472973975079
7079,7081,Standard,63,0.0016392275130944084,0.00036779852422552873,0.0029290962050714554,0.15406894652776623
7107,7108,Standard,36,0.002192106667824222,0.0013461319885471295,0.003038081347101314,0.1457164921864198
7129,7131,Standard,62,0.0015472998452560251,0.0011899645477912362,0.0018027756377319943,0.14493523386911442
7136,7137,Standard,31,0.000912776517983827,0.00013300340727798917,0.0016925496286896648,0.05659214411499727
7164,7166,Standard,79,0.001414469569777127,0.0009169464776485101,0.002065331804611065,0.1650479079125824
7170,7171,Standard,32,0.002262182715981771,0.0011513915030693382,0.0033729739288942033,0.14362830231976398
7191,7192,Standard,32,0.0011463572547454413,0.00034892431698038635,0.0019437901925104962,0.07301793998672786
7211,7213,Standard,61,0.0027142291298885165,0.0007428040202502944,0.004080130178939381,0.24680485195555235
7267,7269,Standard,62,0.0017518205620269442,0.0009907747105619268,0.0026524290400866735,0.16490086168962964
7282,7283,Standard,31,0.0017708545373941247,0.0007667654402583692,0.0027749436345298802,0.10979298131843573
7623,7625,Standard,63,0.0017572526903152387,0.0011600444495794126,0.0023228046486960894,0.1663734536215668
7668,7669,Standard,30,0.0009125888104941828,0.0001545157428361435,0.001670661878152222,0.0552188758581594
7691,7692,Standard,32,0.0014474048470999126,0.0002209708691207963,0.002673838825079029,0.0926339102143944
7695,7696,Standard,30,0.0010135269673417094,0.000260072830590276,0.0017669811040931427,0.061071690871092835
7700,7701,Standard,31,0.000814466346171502,0.0003225806451612892,0.0013063520471817147,0.05049691346263312
